%time,field.data
1574700868267676271,-0.221360750173 0.0968650624944 3.0572781122
1574700868277783631,-0.246033268212 0.116002554263 3.05487811256
1574700868287894514,-0.246033268212 0.116002554263 3.05487811256
1574700868298021593,-0.26320555586 0.132063116204 3.0526860644
1574700868308143144,-0.26320555586 0.132063116204 3.0526860644
1574700868318250708,-0.272031058697 0.143616670619 3.05056340933
1574700868328359720,-0.272031058697 0.143616670619 3.05056340933
1574700868338465051,-0.273089481616 0.15089850514 3.04889508863
1574700868348571929,-0.273089481616 0.15089850514 3.04889508863
1574700868358676512,-0.267093650051 0.154734600422 3.04791643924
1574700868368769487,-0.267093650051 0.154734600422 3.04791643924
1574700868378876735,-0.255757328511 0.157138786336 3.04751698787
1574700868388982194,-0.255757328511 0.157138786336 3.04751698787
1574700868399089281,-0.240353020974 0.159605795565 3.04734875901
1574700868409196291,-0.240353020974 0.159605795565 3.04734875901
1574700868409196291,-0.240353020974 0.159605795565 3.04734875901
1574700868419320407,-0.22226225572 0.163215884457 3.04690677217
1574700868429427157,-0.22226225572 0.163215884457 3.04690677217
1574700868439501249,-0.202181233322 0.167464974409 3.04633310034
1574700868449607130,-0.202181233322 0.167464974409 3.04633310034
1574700868459719198,-0.181015212094 0.17129162194 3.04592868844
1574700868469845270,-0.181015212094 0.17129162194 3.04592868844
1574700868479953540,-0.159828142907 0.174158483835 3.04580767097
1574700868490070513,-0.159828142907 0.174158483835 3.04580767097
1574700868500177383,-0.139300008416 0.176606332639 3.04594058826
1574700868510300848,-0.139300008416 0.176606332639 3.04594058826
1574700868520405814,-0.119856787326 0.179269491961 3.0459004678
1574700868530510244,-0.119856787326 0.179269491961 3.0459004678
1574700868540615348,-0.102222895364 0.182093291743 3.04587382301
1574700868550721508,-0.102222895364 0.182093291743 3.04587382301
1574700868560835705,-0.0873430187164 0.184279085097 3.04597546341
1574700868570963176,-0.0873430187164 0.184279085097 3.04597546341
1574700868581068783,-0.0747682406924 0.18553680775 3.04620992864
1574700868591161537,-0.0747682406924 0.18553680775 3.04620992864
1574700868601359927,-0.0629905517133 0.186691945099 3.04676939336
1574700868611446252,-0.0629905517133 0.186691945099 3.04676939336
1574700868621509077,-0.050847165628 0.18866022697 3.04731453526
1574700868631581653,-0.044426965648 0.190001697074 3.0477011934
1574700868641688833,-0.0377131202739 0.191576604219 3.0479955582
1574700868651774403,-0.0308268531059 0.193307119023 3.04835911047
1574700868661800698,-0.0239234977134 0.195071224717 3.04894597956
1574700868671868161,-0.0170682210784 0.196786566326 3.0495008998
1574700868681941892,-0.0103287952695 0.198466305432 3.05012016787
1574700868692044325,-0.00373432312793 0.200112929033 3.05079010321
1574700868702168842,-0.00373432312793 0.200112929033 3.05079010321
1574700868712295986,0.00909532849815 0.203858101693 3.05219306521
1574700868722400865,0.0156820456522 0.205848493367 3.05286327195
1574700868732508850,0.0223831843842 0.20788196318 3.05366010605
1574700868742613829,0.0290828725805 0.209971988888 3.05437736076
1574700868752698392,0.0356398122055 0.212099801653 3.05513535772
1574700868762764529,0.0420433362372 0.214205214191 3.05601208799
1574700868772870112,0.0482387255467 0.216250518662 3.05675401407
1574700868782978568,0.0542538179306 0.218191411478 3.05748043431
1574700868793067530,0.0601384005218 0.220037570162 3.05820999489
1574700868803159934,0.0658918925734 0.221792555018 3.05911011634
1574700868813227786,0.0716157530268 0.223488726677 3.05992758886
1574700868823337944,0.0773807263186 0.225164912858 3.06075226676
1574700868833443004,0.0831906221502 0.226850083259 3.06169327025
1574700868843511989,0.0890405681315 0.228575044498 3.06251078871
1574700868853618530,0.0948838997443 0.230385625237 3.06335975893
1574700868863686041,0.100643565421 0.232284284502 3.06437979776
1574700868873779221,0.106270636044 0.234289421691 3.06530302422
1574700868883848392,0.111645081092 0.236401630268 3.06624979695
1574700868893969730,0.116763427155 0.238569746492 3.06721065591
1574700868904040231,0.121949348359 0.240744433424 3.0683492428
1574700868914147186,0.132571596087 0.245202676344 3.07061611835
1574700868924220560,0.132571596087 0.245202676344 3.07061611835
1574700868934342484,0.137850577952 0.247469119673 3.07191579975
1574700868944478606,0.143035453064 0.249721642616 3.07313960371
1574700868954547816,0.148016753348 0.251927782965 3.07439427009
1574700868964662585,0.152823542915 0.254055127898 3.07577942883
1574700868974770121,0.162037350244 0.25786048901 3.0783450756
1574700868984873239,0.162037350244 0.25786048901 3.0783450756
1574700868995004090,0.166517852739 0.259477718018 3.07964083325
1574700869005074795,0.170998250945 0.260987435905 3.08105581944
1574700869015271211,0.179683930731 0.26386905748 3.08382749586
1574700869025383262,0.179683930731 0.26386905748 3.08382749586
1574700869035446326,0.18789024648 0.266478666512 3.08681307261
1574700869045574132,0.18789024648 0.266478666512 3.08681307261
1574700869055635951,0.195090844342 0.2685754255 3.08965910683
1574700869065713088,0.195090844342 0.2685754255 3.08965910683
1574700869075834157,0.20154419944 0.269822889683 3.09197119295
1574700869085959975,0.20154419944 0.269822889683 3.09197119295
1574700869096049800,0.207332083348 0.269996738696 3.09407475764
1574700869106115433,0.207332083348 0.269996738696 3.09407475764
1574700869116223635,0.212570853168 0.269611374956 3.09560340963
1574700869126328976,0.212570853168 0.269611374956 3.09560340963
1574700869136394681,0.217338797708 0.269010423035 3.09702591818
1574700869146460827,0.217338797708 0.269010423035 3.09702591818
1574700869156526115,0.221751130415 0.268689355862 3.09826955632
1574700869166592706,0.221751130415 0.268689355862 3.09826955632
1574700869176729295,0.226020882256 0.268767465417 3.09928874752
1574700869186835481,0.226020882256 0.268767465417 3.09928874752
1574700869196901858,0.229927239655 0.269381892261 3.10035075918
1574700869206970619,0.229927239655 0.269381892261 3.10035075918
1574700869217075960,0.233319740566 0.2701610124 3.10104554012
1574700869227183136,0.233319740566 0.2701610124 3.10104554012
1574700869237294113,0.236368167799 0.271006612223 3.10179068144
1574700869247407622,0.236368167799 0.271006612223 3.10179068144
1574700869257528124,0.238982622531 0.272027387273 3.10245372747
1574700869267602932,0.238982622531 0.272027387273 3.10245372747
1574700869277710219,0.242087185064 0.273751641301 3.10298353795
1574700869287777948,0.242087185064 0.273751641301 3.10298353795
1574700869297890410,0.245719432463 0.276391867009 3.10399754239
1574700869308001154,0.245719432463 0.276391867009 3.10399754239
1574700869318100315,0.248947079508 0.279303987962 3.10498650214
1574700869328206607,0.248947079508 0.279303987962 3.10498650214
1574700869338292025,0.251164928599 0.281905258014 3.10607859021
1574700869348396921,0.251164928599 0.281905258014 3.10607859021
1574700869358504578,0.253033100208 0.284243477981 3.10713111677
1574700869368597173,0.253033100208 0.284243477981 3.10713111677
1574700869378682540,0.255376973241 0.286318780299 3.10783700187
1574700869388783226,0.255376973241 0.286318780299 3.10783700187
1574700869398906424,0.258100246343 0.2873714154 3.10853230754
1574700869409011758,0.258100246343 0.2873714154 3.10853230754
1574700869419106685,0.259559910443 0.287398327397 3.10872076198
1574700869419106685,0.259559910443 0.287398327397 3.10872076198
1574700869429214585,0.262591089622 0.286755026687 3.10893511087
1574700869439335301,0.262591089622 0.286755026687 3.10893511087
1574700869449457214,0.265288855629 0.285584001172 3.10861960379
1574700869459531020,0.266224264366 0.284952587763 3.1084780849
1574700869469625108,0.266768261974 0.284335316548 3.10815912363
1574700869479714347,0.266768261974 0.284335316548 3.10815912363
1574700869489781576,0.266916053287 0.283717910315 3.10780730074
1574700869499875808,0.266146608232 0.282694887956 3.10710447164
1574700869509942548,0.266146608232 0.282694887956 3.10710447164
1574700869520083967,0.264857990993 0.282109347505 3.10617914329
1574700869530179064,0.264857990993 0.282109347505 3.10617914329
1574700869540253091,0.263737212447 0.281817166351 3.10519197704
1574700869550363158,0.263737212447 0.281817166351 3.10519197704
1574700869560470911,0.26312260868 0.281385147365 3.10392399933
1574700869570593687,0.26312260868 0.281385147365 3.10392399933
1574700869580703683,0.263487116279 0.280660677268 3.1022574875
1574700869590807835,0.263487116279 0.280660677268 3.1022574875
1574700869600916150,0.264585576941 0.279913730039 3.10060478558
1574700869611023297,0.264585576941 0.279913730039 3.10060478558
1574700869621140411,0.264907712511 0.27936150786 3.0989226786
1574700869631225469,0.264907712511 0.27936150786 3.0989226786
1574700869641327830,0.264003288213 0.278990291808 3.09766756801
1574700869651438213,0.264003288213 0.278990291808 3.09766756801
1574700869661550044,0.263306187175 0.278792502259 3.09693151829
1574700869671661877,0.261909201171 0.278116286704 3.09551842726
1574700869681731548,0.261194869454 0.277592570295 3.09472283519
1574700869691823754,0.260481772278 0.276933174029 3.09388925464
1574700869701925255,0.259860333727 0.27610985362 3.09318219279
1574700869712033123,0.259301417992 0.27530092243 3.09228292774
1574700869722121452,0.258872851651 0.274621715608 3.09137567708
1574700869732226820,0.258587259222 0.274147969957 3.09064468094
1574700869742318451,0.25841946214 0.273930795618 3.08982098151
1574700869752406270,0.258458999439 0.274001009572 3.08905731733
1574700869762525023,0.258797224527 0.274329539954 3.08851471542
1574700869772622423,0.259461067757 0.274772438474 3.08782569979
1574700869782710527,0.259461067757 0.274772438474 3.08782569979
1574700869792840850,0.261603173093 0.275319446098 3.0863520695
1574700869802948760,0.262874511182 0.275210318709 3.08572789998
1574700869813035701,0.264297829943 0.274815968006 3.08494343604
1574700869823142952,0.265994234319 0.274200486611 3.08420813729
1574700869833278789,0.268014537758 0.273467230222 3.08368771905
1574700869843411246,0.270296726825 0.272670013091 3.08303368267
1574700869853518162,0.2727543983 0.271795771589 3.08243225779
1574700869863586672,0.275291861671 0.270838642292 3.08202397053
1574700869873652015,0.27779904475 0.269784575557 3.0814347732
1574700869883711919,0.28019007387 0.268633545292 3.08082444828
1574700869893802539,0.282341182015 0.267401061262 3.08021397186
1574700869903856419,0.284178728865 0.266063257144 3.07975733576
1574700869913911575,0.285703542375 0.264715579064 3.07909887548
1574700869924012599,0.286939414602 0.263463931038 3.0784298493
1574700869934081456,0.286939414602 0.263463931038 3.0784298493
1574700869944189541,0.28876434583 0.261480077871 3.07740543603
1574700869954280798,0.289637858821 0.260817707441 3.07692732751
1574700869964403311,0.290688918796 0.260413413379 3.0767022514
1574700869974521602,0.293692729785 0.260520865161 3.07620707789
1574700869984599031,0.293692729785 0.260520865161 3.07620707789
1574700869994671538,0.298016443208 0.261563714952 3.07629378097
1574700870004807476,0.298016443208 0.261563714952 3.07629378097
1574700870014932261,0.300636496757 0.262226379601 3.07636106121
1574700870025061197,0.303413518222 0.2628483449 3.07647329975
1574700870035119507,0.308707814968 0.263561565465 3.07682986182
1574700870045231071,0.308707814968 0.263561565465 3.07682986182
1574700870055294662,0.313349597605 0.263191156677 3.07718417076
1574700870065398930,0.313349597605 0.263191156677 3.07718417076
1574700870075463597,0.317296834158 0.2615009654 3.07719787008
1574700870085537113,0.317296834158 0.2615009654 3.07719787008
1574700870095656569,0.321428231168 0.258560350106 3.07733435211
1574700870105766635,0.321428231168 0.258560350106 3.07733435211
1574700870115860719,0.325755908068 0.255423112839 3.0774588983
1574700870125970991,0.325755908068 0.255423112839 3.0774588983
1574700870136041766,0.329978650493 0.252752169793 3.07823103306
1574700870146132914,0.329978650493 0.252752169793 3.07823103306
1574700870156203447,0.333747742242 0.250507086016 3.07919667876
1574700870166307922,0.333747742242 0.250507086016 3.07919667876
1574700870176430485,0.336070761401 0.248528918435 3.08021059931
1574700870186537444,0.336070761401 0.248528918435 3.08021059931
1574700870196647387,0.337200299376 0.246600322356 3.0815722736
1574700870206713474,0.337200299376 0.246600322356 3.0815722736
1574700870216779815,0.337787969514 0.24459762308 3.08279431928
1574700870226901396,0.337787969514 0.24459762308 3.08279431928
1574700870237005297,0.337977635352 0.242126451763 3.0839390804
1574700870247072151,0.337977635352 0.242126451763 3.0839390804
1574700870257177516,0.337888610702 0.239143577854 3.0850217815
1574700870267290535,0.337888610702 0.239143577854 3.0850217815
1574700870277395998,0.337689833753 0.237540447035 3.08542208771
1574700870287427893,0.33737483185 0.235911652975 3.0857348008
1574700870297521290,0.336953032476 0.234257933618 3.08598553939
1574700870307587935,0.336424629066 0.232598001391 3.08634921464
1574700870317698789,0.335702029731 0.230908812574 3.08647247816
1574700870327792441,0.333869916585 0.227065329351 3.0866406564
1574700870337916286,0.333869916585 0.227065329351 3.0866406564
1574700870348021646,0.332103118594 0.22213459315 3.08630294172
1574700870358127141,0.332103118594 0.22213459315 3.08630294172
1574700870368239193,0.3303986586 0.215927437195 3.08569786035
1574700870378346112,0.3303986586 0.215927437195 3.08569786035
1574700870388436404,0.328382142725 0.208919714024 3.08454099754
1574700870398552912,0.328382142725 0.208919714024 3.08454099754
1574700870408660813,0.327087110963 0.205469727291 3.08416740228
1574700870418789310,0.325541639884 0.202249841026 3.08368478873
1574700870428895239,0.321897308963 0.196749366798 3.08310390626
1574700870439016515,0.321897308963 0.196749366798 3.08310390626
1574700870449121557,0.317871083232 0.192645000156 3.08273384577
1574700870449121557,0.317871083232 0.192645000156 3.08273384577
1574700870459233783,0.317871083232 0.192645000156 3.08273384577
1574700870469314622,0.313652613889 0.189716038339 3.0829015831
1574700870479473981,0.313652613889 0.189716038339 3.0829015831
1574700870489566380,0.309339860726 0.187533160042 3.08299928766
1574700870499636470,0.309339860726 0.187533160042 3.08299928766
1574700870509747554,0.305394368847 0.185676245307 3.08339309521
1574700870519874609,0.305394368847 0.185676245307 3.08339309521
1574700870529979904,0.301862325827 0.18360910217 3.08361405738
1574700870540108685,0.300358512344 0.182666602618 3.08365304366
1574700870550219608,0.299067020431 0.181905998998 3.08381171936
1574700870560325261,0.297812542409 0.181321524464 3.08422925351
1574700870570398914,0.29647937087 0.180853610005 3.08449222219
1574700870580502626,0.295069511241 0.180393308947 3.08473007709
1574700870590622374,0.293524944969 0.179932306478 3.08497938589
1574700870600756443,0.291857681781 0.179556380282 3.08549145874
1574700870610861795,0.290111410555 0.179296640754 3.08590121651
1574700870620969398,0.290111410555 0.179296640754 3.08590121651
1574700870631074889,0.286330106483 0.179057005097 3.08692386658
1574700870641281048,0.286330106483 0.179057005097 3.08692386658
1574700870651349005,0.282053312325 0.178844956935 3.08794135394
1574700870661414796,0.279699039825 0.178675244017 3.08867507049
1574700870671487368,0.277187855388 0.178513595279 3.08920935773
1574700870681687538,0.274585996162 0.17840231131 3.0897373017
1574700870691762091,0.271955690079 0.178353899775 3.09029994935
1574700870701870593,0.271955690079 0.178353899775 3.09029994935
1574700870711978148,0.266872131484 0.178950168858 3.09168392332
1574700870722334193,0.264484705773 0.17939717627 3.09231380416
1574700870732440467,0.262307169692 0.179940730313 3.09314967212
1574700870742470309,0.260394571204 0.180545289683 3.09390779257
1574700870752592273,0.258742156455 0.181167145459 3.09466370244
1574700870762663493,0.257383818776 0.181760661208 3.09550937629
1574700870772769489,0.256292742162 0.182234340409 3.09611031919
1574700870782871928,0.255372226618 0.182508361622 3.09665658803
1574700870792991448,0.254543605084 0.182564791867 3.09716151508
1574700870803096788,0.254543605084 0.182564791867 3.09716151508
1574700870813205024,0.252819716206 0.182075024082 3.0979638682
1574700870823308644,0.251838600556 0.181439256545 3.09809139881
1574700870833415991,0.250761558591 0.180510513853 3.09829889425
1574700870843489005,0.249534722563 0.179344654179 3.09826755478
1574700870853568679,0.24820020216 0.177968755886 3.09815333109
1574700870863637514,0.246772276159 0.176420707682 3.09810494905
1574700870873705901,0.244027160004 0.17310725707 3.09752507509
1574700870883810025,0.244027160004 0.17310725707 3.09752507509
1574700870893917199,0.244027160004 0.17310725707 3.09752507509
1574700870904037273,0.241750958963 0.169707119239 3.09698034586
1574700870914163983,0.241750958963 0.169707119239 3.09698034586
1574700870924269235,0.240658962292 0.16686639067 3.09634191154
1574700870934375390,0.240612109365 0.165800172127 3.09624181478
1574700870944481524,0.240817245937 0.16484241539 3.09596177961
1574700870954592483,0.241200655962 0.163903009227 3.09568945024
1574700870964703564,0.241749004152 0.162883454261 3.09561204194
1574700870974808375,0.242340416407 0.161719884289 3.09533595935
1574700870984912286,0.242936662191 0.160342589873 3.09497580022
1574700870995023581,0.243551602221 0.158776262434 3.09459370363
1574700871005150153,0.244197138015 0.15716328355 3.09440980048
1574700871015273492,0.24524352374 0.154400202913 3.09373589308
1574700871025378902,0.24524352374 0.154400202913 3.09373589308
1574700871035495122,0.245530789612 0.153425050646 3.09360284174
1574700871045565905,0.245674718272 0.152667352483 3.093377702
1574700871055638523,0.245692465231 0.151986903249 3.09321416341
1574700871065748946,0.245653759634 0.151223377761 3.09320248204
1574700871075823200,0.245642442891 0.150324423757 3.09303291424
1574700871085930283,0.245646012003 0.149296472971 3.09292243885
1574700871095934086,0.245534706153 0.148223007904 3.09282643671
1574700871106040070,0.245127989419 0.14641277039 3.09290878716
1574700871116145396,0.245127989419 0.14641277039 3.09290878716
1574700871126250917,0.244620420636 0.145719722042 3.09294331389
1574700871136320957,0.243766965741 0.145212162103 3.09318944692
1574700871146428013,0.242418515862 0.144827825236 3.09326734583
1574700871156498009,0.240522704922 0.144412998753 3.09334214569
1574700871166606154,0.238055205922 0.143758812758 3.09354953675
1574700871176667931,0.235031634303 0.142704645158 3.09351908464
1574700871186734760,0.231644232059 0.141149984958 3.09336386171
1574700871196797359,0.228151846365 0.139099813008 3.09300892288
1574700871206902898,0.224793849075 0.136677483872 3.09261951238
1574700871217008744,0.221840042552 0.134009524486 3.09196242383
1574700871227117164,0.219396130701 0.131187355388 3.09119834024
1574700871237191060,0.216217740777 0.124776819062 3.0892998911
1574700871247298000,0.216217740777 0.124776819062 3.0892998911
1574700871257405725,0.215801008681 0.116400665393 3.0869417546
1574700871267473364,0.215801008681 0.116400665393 3.0869417546
1574700871277580800,0.217828354967 0.106006977642 3.08384079687
1574700871287653094,0.217828354967 0.106006977642 3.08384079687
1574700871297761361,0.221191770542 0.0946958585451 3.08046711743
1574700871307883508,0.221191770542 0.0946958585451 3.08046711743
1574700871317987955,0.224406355984 0.0837243767575 3.07689042847
1574700871328094698,0.224406355984 0.0837243767575 3.07689042847
1574700871338218170,0.22643275238 0.0734860065615 3.07362637499
1574700871348322984,0.22643275238 0.0734860065615 3.07362637499
1574700871358428178,0.227387985951 0.0635493552241 3.07053162688
1574700871368532338,0.227387985951 0.0635493552241 3.07053162688
1574700871378621663,0.227832391255 0.0539016118014 3.06746482666
1574700871388730653,0.227832391255 0.0539016118014 3.06746482666
1574700871398836094,0.228125965645 0.0447744380398 3.0647390283
1574700871408945627,0.228125965645 0.0447744380398 3.0647390283
1574700871419051556,0.228423267284 0.0361364676728 3.06199458876
1574700871429173028,0.228423267284 0.0361364676728 3.06199458876
1574700871429173028,0.228423267284 0.0361364676728 3.06199458876
1574700871439242590,0.228600703646 0.0276471258005 3.05960218714
1574700871449350492,0.228600703646 0.0276471258005 3.05960218714
1574700871459430505,0.228356057506 0.0192515100728 3.05752047437
1574700871469531062,0.228356057506 0.0192515100728 3.05752047437
1574700871479600880,0.227889727363 0.0108064417266 3.05553098766
1574700871489706145,0.227889727363 0.0108064417266 3.05553098766
1574700871499777462,0.22761775192 0.00224241440901 3.05386136161
1574700871509885498,0.22761775192 0.00224241440901 3.05386136161
1574700871520006733,0.227554951754 -0.00186511678195 3.05295370182
1574700871530140399,0.227443913192 -0.00573099168671 3.05214248571
1574700871540210549,0.227303570352 -0.0093640553307 3.05152193947
1574700871550318178,0.22680463294 -0.0160035733316 3.0499624873
1574700871560441801,0.226219174617 -0.0190677927934 3.04935103622
1574700871570556098,0.225302158547 -0.0220228853369 3.04861385805
1574700871580625056,0.225302158547 -0.0220228853369 3.04861385805
1574700871590747741,0.222507907583 -0.0275365017168 3.04728135291
1574700871600824869,0.220426503544 -0.0300192732873 3.04682289672
1574700871610931690,0.217999878876 -0.0322644962843 3.04617146122
1574700871621145434,0.215343888615 -0.0342469919376 3.04561200872
1574700871631253348,0.21259064162 -0.0359632295726 3.04526311326
1574700871641374853,0.209889174056 -0.0374660985736 3.04476701165
1574700871651475874,0.20724934109 -0.0388290321386 3.04439105201
1574700871661644206,0.204745138672 -0.0401125454717 3.04419724745
1574700871671752097,0.204745138672 -0.0401125454717 3.04419724745
1574700871681890116,0.200098145524 -0.0424367589804 3.04358419449
1574700871691959980,0.200098145524 -0.0424367589804 3.04358419449
1574700871702071572,0.195213471442 -0.0438697579207 3.04327428066
1574700871712139706,0.195213471442 -0.0438697579207 3.04327428066
1574700871722231530,0.189889428112 -0.0443202015492 3.04286092109
1574700871732318185,0.189889428112 -0.0443202015492 3.04286092109
1574700871742422706,0.18451913159 -0.0439447861555 3.04271791986
1574700871752494928,0.18451913159 -0.0439447861555 3.04271791986
1574700871762604287,0.179293700863 -0.0429391301921 3.04281166929
1574700871772719075,0.179293700863 -0.0429391301921 3.04281166929
1574700871782824203,0.174343666048 -0.0415833027596 3.04289624049
1574700871792935443,0.17198314763 -0.0408060470078 3.0430329702
1574700871803090543,0.169556226069 -0.0400065981728 3.04332266289
1574700871813195706,0.166862847727 -0.0392685105455 3.04348952269
1574700871823302654,0.163797008499 -0.0386336877125 3.04370364875
1574700871833409585,0.163797008499 -0.0386336877125 3.04370364875
1574700871843477135,0.156454562961 -0.0377972270584 3.04442205232
1574700871853492693,0.152489804053 -0.0375256734797 3.04470810463
1574700871863566589,0.148439531866 -0.0372188654375 3.04518971947
1574700871873641824,0.140390697368 -0.0361933841837 3.04577122257
1574700871883731969,0.140390697368 -0.0361933841837 3.04577122257
1574700871893843540,0.136492342369 -0.0353630741183 3.04615015469
1574700871903948887,0.132799944548 -0.0343539466228 3.04670558159
1574700871914041319,0.127038742907 -0.0320481990687 3.04763706988
1574700871924167784,0.127038742907 -0.0320481990687 3.04763706988
1574700871934272918,0.122902362108 -0.0301255857376 3.04862872178
1574700871944389492,0.122902362108 -0.0301255857376 3.04862872178
1574700871954497962,0.122902362108 -0.0301255857376 3.04862872178
1574700871964603312,0.119682127703 -0.0289485181204 3.04963053686
1574700871974708949,0.118115568626 -0.0285943413483 3.05006998728
1574700871984816515,0.116544609065 -0.0283048303743 3.05048948561
1574700871994923928,0.114910948779 -0.0279542466492 3.05094278038
1574700872005037606,0.113131439461 -0.0275172430253 3.0515335571
1574700872015143937,0.111177260536 -0.0269356974571 3.051976382
1574700872025247574,0.109133452632 -0.0260852819966 3.05247660322
1574700872035366691,0.106964369903 -0.0249381837853 3.05315929368
1574700872045433402,0.104613316431 -0.023554286166 3.05374301111
1574700872055495636,0.10213232261 -0.0219762048152 3.05434334816
1574700872065664958,0.0995792034148 -0.0202649688702 3.05510910254
1574700872075750906,0.0969564610352 -0.0185383077559 3.05571451137
1574700872085858802,0.0942226032857 -0.0168613932391 3.05626827895
1574700872095985974,0.0914247010873 -0.0153136752925 3.05682397188
1574700872106090124,0.0885471292644 -0.0139230053342 3.05747321343
1574700872116202592,0.0856840062126 -0.0126347531468 3.0578988589
1574700872126307669,0.0830362324916 -0.0114011611149 3.05827259231
1574700872136429516,0.0806292530775 -0.0101952232395 3.05875087425
1574700872146537815,0.0783982245118 -0.00904303106589 3.05909029977
1574700872156639199,0.0762883098558 -0.00802334645686 3.05932103366
1574700872166744603,0.0742538485248 -0.00717995423637 3.05957933732
1574700872176851838,0.0722224507268 -0.00654903413526 3.05966600434
1574700872186922696,0.0701905013123 -0.006142273602 3.05969738805
1574700872197027936,0.0682082515888 -0.00590351602808 3.05969276363
1574700872207112881,0.0643528435814 -0.00552540702071 3.05968893337
1574700872217221528,0.0643528435814 -0.00552540702071 3.05968893337
1574700872227344607,0.0623281625741 -0.00531521414591 3.05960632451
1574700872237465180,0.060205223676 -0.00511253943951 3.0595962
1574700872247533142,0.0579838630777 -0.00493050429737 3.0595055508
1574700872257641347,0.053194253746 -0.00470345628194 3.0595207837
1574700872267732914,0.053194253746 -0.00470345628194 3.0595207837
