%time,field.data
1574702441955009838,0.0690265128632 -0.0782055064897 3.05742933949
1574702441965116939,0.0677228929343 -0.0769940554504 3.05838001815
1574702441975233410,0.0677228929343 -0.0769940554504 3.05838001815
1574702441985348755,0.0660581875033 -0.075907826754 3.0592075367
1574702441995456040,0.0660581875033 -0.075907826754 3.0592075367
1574702441995456040,0.0660581875033 -0.075907826754 3.0592075367
1574702442005526665,0.0651916081924 -0.0754923342402 3.05957365186
1574702442015635077,0.0631187853806 -0.0746255224021 3.06037888314
1574702442025727109,0.0631187853806 -0.0746255224021 3.06037888314
1574702442035846079,0.0609818903086 -0.0736972736489 3.06131448809
1574702442045912862,0.0609818903086 -0.0736972736489 3.06131448809
1574702442055961497,0.059582243711 -0.0729274067655 3.06216440934
1574702442066076155,0.059582243711 -0.0729274067655 3.06216440934
1574702442076149694,0.0585610858116 -0.0723942740601 3.06297563618
1574702442086256536,0.0585610858116 -0.0723942740601 3.06297563618
1574702442096302955,0.0577905351922 -0.0720211260334 3.06357509856
1574702442106413720,0.0577905351922 -0.0720211260334 3.06357509856
1574702442116485005,0.0573510205196 -0.0719043035285 3.06384894731
1574702442126594318,0.056499587659 -0.0718987851072 3.06424428318
1574702442136701581,0.056499587659 -0.0718987851072 3.06424428318
1574702442146807523,0.0560487211836 -0.0720877125923 3.0641355225
1574702442156878787,0.0560487211836 -0.0720877125923 3.0641355225
1574702442166983498,0.0564815473593 -0.0724980529409 3.06365550874
1574702442177091348,0.0564815473593 -0.0724980529409 3.06365550874
1574702442187197683,0.0582234681614 -0.072833937069 3.06296772447
1574702442197264001,0.0582234681614 -0.072833937069 3.06296772447
1574702442207336251,0.0605561957557 -0.0728276590539 3.06253556852
1574702442217402303,0.0605561957557 -0.0728276590539 3.06253556852
1574702442227515536,0.0629240076524 -0.0721606554094 3.06229178063
1574702442237644668,0.0629240076524 -0.0721606554094 3.06229178063
1574702442247752720,0.0650703513839 -0.0706575983508 3.06225713928
1574702442257903021,0.0650703513839 -0.0706575983508 3.06225713928
1574702442267978535,0.0672748304041 -0.0686374885738 3.06219338445
1574702442278086590,0.0672748304041 -0.0686374885738 3.06219338445
1574702442288193793,0.0698044371759 -0.0662947079533 3.06194328853
1574702442298320085,0.0698044371759 -0.0662947079533 3.06194328853
1574702442308383189,0.0720877342584 -0.0641811100092 3.06162770359
1574702442318451806,0.0720877342584 -0.0641811100092 3.06162770359
1574702442328631691,0.0736653018719 -0.0626045015321 3.06135057853
1574702442338759083,0.0736653018719 -0.0626045015321 3.06135057853
1574702442348866124,0.0742049219047 -0.061480690743 3.06107972465
1574702442358975349,0.0740202394201 -0.0610291196491 3.06098210047
1574702442369049250,0.0735827689027 -0.0605353225323 3.06095264427
1574702442379156547,0.0729622794615 -0.0599461002297 3.0610111153
1574702442389245396,0.0721868653819 -0.0592797531812 3.06115603952
1574702442399379209,0.0711724683907 -0.0585996814794 3.0613249076
1574702442409492686,0.0699774978182 -0.0579565152872 3.06151417576
1574702442419617040,0.0686629378896 -0.0574496131357 3.061755925
1574702442429684800,0.0673424795487 -0.0571368316404 3.06201174212
1574702442439790122,0.0661249930399 -0.057048303773 3.06226531165
1574702442449899347,0.0650212577969 -0.0571857332651 3.06251956349
1574702442459950269,0.0640875830376 -0.0575133582116 3.06272824697
1574702442470022247,0.0634067875988 -0.0580179890777 3.06297637827
1574702442480096155,0.0629872574925 -0.0588576547688 3.0632501656
1574702442490167944,0.0629446145119 -0.0602597117581 3.06348678485
1574702442500289176,0.0633916463824 -0.0623483905235 3.06364527558
1574702442510393795,0.0643066921297 -0.0651495869702 3.06374663662
1574702442520510930,0.0655724806252 -0.0685668821024 3.06373943051
1574702442530628784,0.0670561714117 -0.0724464893917 3.06369576645
1574702442540738563,0.070372980684 -0.0814579091573 3.06371579345
1574702442550854867,0.070372980684 -0.0814579091573 3.06371579345
1574702442560920498,0.070372980684 -0.0814579091573 3.06371579345
1574702442571034028,0.0740574272977 -0.0921514099065 3.06354103496
1574702442581097620,0.075923165749 -0.0981906082724 3.06332956704
1574702442591167617,0.0779039876324 -0.104710113763 3.06302079305
1574702442601274321,0.0779039876324 -0.104710113763 3.06302079305
1574702442611345543,0.0823953437928 -0.119069102896 3.06220374399
1574702442621452206,0.0848341597177 -0.126737654451 3.0616395321
1574702442631558753,0.0874489547759 -0.134676617976 3.06093820813
1574702442641676939,0.0901933472747 -0.142900976275 3.06015806424
1574702442651748036,0.0930297320701 -0.151419836189 3.05928775051
