%time,field.data
1574701048838629666,0.000670338040614 0.191250083068 2.99427381975
1574701048848737617,0.00189420337017 0.194123646496 2.99611451185
1574701048858824972,0.00406840040247 0.199937236717 2.99967368794
1574701048858824972,0.00406840040247 0.199937236717 2.99967368794
1574701048879004748,0.00555552857378 0.205897539261 3.00320114082
1574701048889112060,0.00555552857378 0.205897539261 3.00320114082
1574701048899221559,0.00612513625529 0.211920252877 3.00668850104
1574701048909345644,0.00612513625529 0.211920252877 3.00668850104
1574701048919415339,0.00603165172454 0.21482173082 3.00835513233
1574701048929537860,0.00535531364992 0.220059002835 3.01172724582
1574701048939781627,0.00535531364992 0.220059002835 3.01172724582
1574701048949979303,0.00453663850351 0.224270218509 3.01533307223
1574701048960088721,0.00453663850351 0.224270218509 3.01533307223
1574701048970289597,0.00427104540267 0.227628140267 3.01922964793
1574701048980398142,0.00427104540267 0.227628140267 3.01922964793
1574701048990506412,0.0050911056448 0.230761207729 3.02342720723
1574701049000618571,0.0050911056448 0.230761207729 3.02342720723
1574701049010689515,0.00723091681577 0.233779005856 3.02769328617
1574701049020811215,0.00723091681577 0.233779005856 3.02769328617
1574701049030947293,0.00983475338264 0.236392912859 3.03207511189
1574701049041056167,0.011122796548 0.237512569958 3.03423116584
1574701049051077951,0.0123829307538 0.238559280394 3.0363834129
1574701049061210449,0.013626803001 0.239544452554 3.03852506973
1574701049071318296,0.014875575948 0.240431289736 3.04061945247
1574701049081423816,0.0161209641414 0.241180141942 3.04264351945
1574701049091496800,0.0172880131736 0.241707053731 3.04468517528
1574701049101603043,0.0183339514698 0.241932371149 3.04670630836
1574701049111744605,0.0192405684534 0.241826033544 3.04864227923
1574701049121849668,0.0199794499383 0.241416571196 3.05053623972
1574701049131940626,0.0205771494947 0.240762847537 3.05239365481
1574701049142046767,0.0210912170444 0.239901638681 3.05417028666
1574701049152158822,0.0215785875953 0.238895785715 3.0558345247
1574701049162266434,0.0226744703092 0.236808199265 3.05875312286
1574701049172333486,0.0226744703092 0.236808199265 3.05875312286
1574701049182441600,0.0232700642323 0.235848619729 3.06003038387
1574701049192508710,0.0238512895141 0.234939004421 3.0612301021
1574701049202581189,0.0244417704233 0.234073472243 3.06228714581
1574701049212648711,0.0250828786428 0.233259453943 3.0631700994
1574701049222716125,0.0264077174779 0.23180883412 3.0646772865
1574701049232820580,0.0264077174779 0.23180883412 3.0646772865
1574701049242943629,0.0276168156474 0.230495565737 3.06578051893
1574701049253048614,0.0276168156474 0.230495565737 3.06578051893
1574701049263156153,0.0281075031567 0.22975838708 3.06616785551
1574701049273291340,0.0285022346394 0.228960050492 3.06646259967
1574701049283398509,0.0290138694051 0.227033356798 3.06668821042
1574701049293515781,0.0290138694051 0.227033356798 3.06668821042
1574701049303623338,0.0293884397036 0.224651430856 3.06658696442
1574701049313729364,0.0293884397036 0.224651430856 3.06658696442
1574701049323803543,0.0295859789649 0.221972381367 3.06625063089
1574701049333873833,0.0295859789649 0.221972381367 3.06625063089
1574701049343966933,0.029471071009 0.219297263718 3.06552186745
1574701049354092715,0.029471071009 0.219297263718 3.06552186745
1574701049364201538,0.0289052963011 0.217190779799 3.06469334291
1574701049374628703,0.0289052963011 0.217190779799 3.06469334291
1574701049384695546,0.027681511718 0.216092631521 3.06375963076
1574701049394769623,0.027681511718 0.216092631521 3.06375963076
1574701049404877992,0.0258517213343 0.215935614214 3.06278558493
1574701049414984345,0.0258517213343 0.215935614214 3.06278558493
1574701049425092075,0.0241115384302 0.216342329412 3.06180119127
1574701049435200309,0.0241115384302 0.216342329412 3.06180119127
1574701049445325965,0.022715257308 0.216876817591 3.06087230536
1574701049455452623,0.022715257308 0.216876817591 3.06087230536
1574701049465549644,0.0216574906172 0.217170070964 3.06005056138
1574701049475619357,0.0216574906172 0.217170070964 3.06005056138
1574701049485838095,0.0205786956941 0.217167869745 3.0592861707
1574701049495909106,0.0205786956941 0.217167869745 3.0592861707
1574701049506014871,0.019323233315 0.217060797287 3.05861100034
1574701049516122219,0.019323233315 0.217060797287 3.05861100034
1574701049526193182,0.0179330978704 0.216843650806 3.05806852066
1574701049526193182,0.0179330978704 0.216843650806 3.05806852066
1574701049536309334,0.0179330978704 0.216843650806 3.05806852066
1574701049546418819,0.0163735260365 0.216550152156 3.05768072603
1574701049556489946,0.0163735260365 0.216550152156 3.05768072603
1574701049566596980,0.0147607710342 0.216395041299 3.05750066747
1574701049576663955,0.0147607710342 0.216395041299 3.05750066747
1574701049586771346,0.0128109970465 0.216398441754 3.05750314447
1574701049596900175,0.0128109970465 0.216398441754 3.05750314447
1574701049607005501,0.0102682521981 0.216592286458 3.05769825633
1574701049617112842,0.0102682521981 0.216592286458 3.05769825633
1574701049627234689,0.00710335776447 0.217022136535 3.05812718914
1574701049637339556,0.00710335776447 0.217022136535 3.05812718914
1574701049647446121,0.00333335019131 0.217771518563 3.05879121235
1574701049657558901,0.00333335019131 0.217771518563 3.05879121235
1574701049667655637,-0.000964636591992 0.218815710395 3.05972449121
1574701049677775997,-0.000964636591992 0.218815710395 3.05972449121
1574701049687849037,-0.00553935382631 0.220033361121 3.06094364979
1574701049697969300,-0.00553935382631 0.220033361121 3.06094364979
1574701049708062138,-0.0101353834736 0.221309506413 3.06239267275
1574701049718169921,-0.0101353834736 0.221309506413 3.06239267275
1574701049728241279,-0.0145248554722 0.222696545551 3.06402911973
1574701049738346204,-0.0145248554722 0.222696545551 3.06402911973
1574701049748453505,-0.018723099578 0.22415219503 3.06596678324
1574701049758526306,-0.018723099578 0.22415219503 3.06596678324
1574701049768631274,-0.0226681557013 0.225505721983 3.06820707268
1574701049778738365,-0.0226681557013 0.225505721983 3.06820707268
1574701049788864492,-0.0263354654869 0.226576531669 3.07067876528
1574701049798985370,-0.0263354654869 0.226576531669 3.07067876528
1574701049809093403,-0.029633570712 0.227276517211 3.07338300507
1574701049819107983,-0.029633570712 0.227276517211 3.07338300507
1574701049829213926,-0.0322805493402 0.227632102137 3.07628510934
1574701049839318482,-0.0322805493402 0.227632102137 3.07628510934
1574701049849425562,-0.0333544150755 0.227679573214 3.07776166045
1574701049859547196,-0.035160398572 0.227487065596 3.08082336608
1574701049869657510,-0.035160398572 0.227487065596 3.08082336608
1574701049879719073,-0.0366535517186 0.226985954318 3.08393008492
1574701049889782567,-0.0372896689554 0.226623455508 3.08551894586
1574701049899853211,-0.0378600978954 0.226190951363 3.08711894205
1574701049909927109,-0.0383418007495 0.225706605082 3.08869400102
1574701049920015047,-0.0386812799583 0.225182213287 3.09028521219
1574701049930137518,-0.0388511501361 0.224636513175 3.09187639812
1574701049940203068,-0.0388605008436 0.224103554071 3.09342744296
1574701049950303554,-0.0387226903132 0.223631753946 3.09496611814
1574701049960391840,-0.0384628086703 0.223262296856 3.09648327948
1574701049970539444,-0.038115923925 0.222998270713 3.09798535655
1574701049980625270,-0.0376805013548 0.222820077342 3.09944820172
1574701049990750927,-0.0371298015604 0.222712914875 3.10089104971
1574701050000858156,-0.0364758417748 0.222674544006 3.10231595849
1574701050010962790,-0.0357244514399 0.222709732474 3.10369951624
1574701050021089939,-0.0357244514399 0.222709732474 3.10369951624
1574701050031197152,-0.0338895067591 0.223032014233 3.10651599109
1574701050041303430,-0.0338895067591 0.223032014233 3.10651599109
1574701050051391022,-0.0318160742414 0.223582399549 3.10927481317
1574701050061465772,-0.0318160742414 0.223582399549 3.10927481317
1574701050071573356,-0.0296889551986 0.224313315123 3.11189480692
1574701050081696080,-0.0296889551986 0.224313315123 3.11189480692
1574701050091734780,-0.0275636194921 0.225214578611 3.1143106581
1574701050101807994,-0.0275636194921 0.225214578611 3.1143106581
1574701050111905859,-0.0251849428967 0.226308427217 3.11660302476
1574701050122034112,-0.0251849428967 0.226308427217 3.11660302476
1574701050132141776,-0.02228036817 0.227468125456 3.1187827411
1574701050142249587,-0.02228036817 0.227468125456 3.1187827411
1574701050152355521,-0.0188282879046 0.22853837033 3.12077952309
1574701050162462343,-0.0188282879046 0.22853837033 3.12077952309
1574701050172571377,-0.0150216661807 0.229680319658 3.12269472454
1574701050182637828,-0.0150216661807 0.229680319658 3.12269472454
1574701050192745948,-0.0112484397957 0.231042123748 3.12441371218
1574701050202854969,-0.0112484397957 0.231042123748 3.12441371218
1574701050212961066,-0.00769252136712 0.23252317409 3.12579295712
1574701050223034990,-0.00598181922509 0.233248218422 3.12638504554
1574701050233107565,-0.004362750425 0.233952183992 3.12694716224
1574701050243234817,-0.00282314984694 0.234637785878 3.12743712647
1574701050253343540,-0.00135928589979 0.235319879299 3.12789970427
1574701050263451382,-0.00135928589979 0.235319879299 3.12789970427
1574701050273573374,0.00154293715721 0.236632884901 3.12859468724
1574701050283688816,0.00303605146571 0.237244168264 3.12881329069
1574701050293795712,0.00458695735794 0.237819613929 3.12898940643
1574701050303969051,0.0062192018274 0.238377968684 3.12911015037
1574701050314075751,0.00789062555425 0.238947943965 3.1291681151
1574701050324184191,0.0112301696434 0.240130661427 3.12908605566
1574701050334289246,0.0112301696434 0.240130661427 3.12908605566
1574701050344393470,0.0143088684777 0.24124686146 3.12871006565
1574701050354515645,0.0143088684777 0.24124686146 3.12871006565
1574701050364604739,0.0167679510877 0.242094691381 3.12822191544
1574701050374708918,0.0167679510877 0.242094691381 3.12822191544
1574701050384775972,0.0184453092229 0.242690699669 3.12760294676
1574701050394880527,0.0184453092229 0.242690699669 3.12760294676
1574701050404945511,0.0195508506085 0.243186761648 3.12675033592
1574701050415050713,0.0195508506085 0.243186761648 3.12675033592
1574701050425115146,0.0204743892064 0.243715241624 3.12555289428
1574701050435182578,0.0204743892064 0.243715241624 3.12555289428
1574701050445216030,0.0213954339862 0.24431775742 3.12414688288
1574701050455324718,0.0213954339862 0.24431775742 3.12414688288
1574701050465446655,0.0217442306717 0.244700026902 3.12341080068
1574701050475560177,0.0220036084644 0.245108162282 3.12260995456
1574701050485667761,0.0221745513033 0.245536815827 3.12173042799
