%time,field.data
0,335
1574704462655707595,334
1574704462655707595,332
1574704462665774102,332
1574704462675792949,332
1574704462685849642,332
1574704462746451770,333
1574704462756551417,334
1574704462766638303,326
1574704462776727441,335
1574704462786813747,332
1574704462786813747,329
1574704462807050010,329
1574704462857667448,332
1574704462908079435,330
1574704462928368321,334
1574704462938473318,331
1574704462948557342,334
1574704462999063775,328
1574704463019225145,333
1574704463029280426,330
1574704463039368118,337
1574704463049455274,330
1574704463049455274,336
1574704463059537011,332
1574704463069577703,336
1574704463089812857,333
1574704463130188524,334
1574704463150374924,334
1574704463170483045,333
1574704463180538716,337
1574704463211001307,335
1574704463221088557,337
1574704463281878216,332
1574704463302071625,335
1574704463312163957,338
1574704463322250554,338
1574704463342421288,339
1574704463352510696,336
1574704463412969273,334
1574704463433210869,333
1574704463443269885,331
1574704463453325856,333
1574704463463440474,331
1574704463463440474,333
1574704463473529492,333
1574704463513868902,334
1574704463574515463,333
1574704463594716970,334
1574704463604806589,335
1574704463614894061,330
1574704463624980508,331
1574704463655319251,332
1574704463675519327,333
1574704463685603295,332
1574704463695692307,331
1574704463695692307,335
1574704463715853531,333
1574704463725938368,335
1574704463756273474,331
1574704463766430874,334
1574704463786577806,332
1574704463806882990,335
1574704463827038183,335
1574704463887601833,337
1574704463917898779,339
1574704463927986727,330
1574704463958297401,335
1574704463978441342,333
1574704463988521345,334
1574704464008656532,330
1574704464018740106,329
1574704464018740106,331
1574704464028892170,330
1574704464049132867,329
1574704464069366446,328
1574704464109778713,332
1574704464119837561,333
1574704464129894594,338
1574704464150126161,338
1574704464200665821,338
1574704464251238092,339
1574704464271451105,340
1574704464281540004,339
1574704464291628895,341
1574704464311798719,340
1574704464321856016,338
1574704464331941814,340
1574704464331941814,339
1574704464352166018,338
1574704464372333945,336
1574704464392470383,339
1574704464432890348,337
1574704464442986467,337
1574704464473266771,334
1574704464483355371,338
1574704464513612966,333
1574704464523666723,330
1574704464533752405,332
1574704464553872487,330
1574704464574075226,328
1574704464594324975,335
1574704464614469571,322
1574704464634661001,324
1574704464654875539,323
1574704464685126068,327
1574704464695219543,326
1574704464715394933,325
1574704464725507963,327
1574704464755833806,330
1574704464775977009,326
1574704464796159444,328
1574704464816356769,327
1574704464836508455,331
1574704464856651501,330
1574704464876815182,327
1574704464897004720,325
1574704464917182087,331
1574704464927329453,330
1574704464947611106,336
1574704464967905870,334
1574704464998181619,332
1574704465018298653,336
1574704465038482965,335
1574704465048570201,331
1574704465068791147,331
1574704465129475622,336
1574704465179999178,334
1574704465190085477,337
1574704465200168668,336
1574704465200168668,334
1574704465210217572,342
1574704465220301714,339
1574704465230348623,342
1574704465260662556,341
1574704465270749463,342
1574704465290963035,345
1574704465331371407,339
1574704465341465616,339
1574704465371852058,340
1574704465422266799,337
1574704465422266799,336
1574704465482961934,333
1574704465503147085,336
1574704465513236745,334
1574704465513236745,337
1574704465523316288,331
1574704465533372174,333
1574704465543458137,338
1574704465553686635,335
1574704465573845872,334
1574704465593984117,336
1574704465614156576,338
1574704465654580147,337
1574704465664672120,333
1574704465674761263,340
1574704465694935071,334
1574704465715172655,334
1574704465775869435,332
1574704465796043941,326
1574704465806132560,323
1574704465816220225,318
1574704465826305281,320
1574704465836363071,316
1574704465846512471,306
1574704465866679870,310
1574704465896944429,312
1574704465917153530,303
1574704465937362712,305
1574704465957501442,306
1574704465977721433,306
1574704466038387048,308
1574704466068695710,307
1574704466078794106,310
1574704466109069967,304
1574704466119162300,306
1574704466129246640,305
1574704466149385851,308
1574704466159476179,304
1574704466159476179,303
1574704466169560187,302
1574704466189707627,302
1574704466230025597,295
1574704466240082190,299
1574704466300726460,297
1574704466310821398,301
1574704466320858274,301
1574704466330944606,303
1574704466361280819,303
1574704466431991528,299
1574704466442092648,305
1574704466452151537,305
1574704466462244260,304
1574704466472301810,306
1574704466482479848,314
1574704466492536106,311
1574704466522789470,311
1574704466573144348,314
1574704466583199414,316
1574704466583199414,314
1574704466613537632,311
1574704466623622225,314
1574704466633714139,307
1574704466643798353,315
1574704466653855194,313
1574704466674097751,314
1574704466694337799,314
1574704466754970883,313
1574704466775157440,314
1574704466785243283,312
1574704466785243283,311
1574704466825750843,312
1574704466825750843,310
1574704466835840960,313
1574704466855984336,312
1574704466876145032,307
1574704466886233898,314
1574704466926755443,313
1574704466936842599,316
1574704466967110995,313
1574704466977202307,313
1574704467017666716,316
1574704467068144268,309
1574704467088323900,321
1574704467128715988,312
1574704467148903586,313
1574704467158988911,320
1574704467158988911,319
1574704467169063211,314
1574704467179147704,311
1574704467189200960,314
1574704467199279707,314
1574704467239653305,320
1574704467290157663,316
1574704467300266052,317
1574704467330679818,319
1574704467350785345,318
1574704467370981028,323
1574704467381071574,317
1574704467411313258,319
1574704467411313258,321
1574704467421398991,322
1574704467451725204,318
1574704467461812167,322
1574704467471901494,323
1574704467502069077,320
1574704467512160483,324
1574704467522250659,319
1574704467532336172,320
1574704467552566467,317
1574704467572800782,319
1574704467593036774,325
1574704467613214920,322
1574704467633401562,321
1574704467663670242,318
1574704467683887862,320
1574704467693973907,323
1574704467714123699,323
1574704467754505061,315
1574704467764589667,317
1574704467804993807,322
1574704467825194315,321
1574704467845411390,317
1574704467865593929,319
1574704467875688087,316
1574704467885737715,318
1574704467885737715,311
1574704467936193513,312
1574704467946290965,315
1574704467956382883,311
1574704467966439109,312
1574704467986610940,317
1574704468006850692,310
1574704468057371164,304
1574704468057371164,309
1574704468067459715,307
1574704468087647739,307
1574704468158341107,307
1574704468188646462,304
1574704468198737271,302
1574704468218917117,305
1574704468228998135,314
1574704468269428971,302
1574704468269428971,305
1574704468279514646,302
1574704468309656526,308
1574704468319741451,301
