%time,field.data
1574702907979027434,279
1574702907999252631,277
1574702908019402908,275
1574702908049667593,273
1574702908059752143,272
1574702908079952719,269
1574702908100127601,271
1574702908120257014,270
1574702908140431648,270
1574702908180796651,270
1574702908231250326,266
1574702908241337332,270
1574702908271572838,269
1574702908291750246,268
1574702908311901264,268
1574702908331998582,270
1574702908362236483,268
1574702908372291646,268
1574702908392461291,268
1574702908402548833,265
1574702908422687793,270
1574702908432776018,274
1574702908452949293,273
1574702908463041942,277
1574702908483190858,276
1574702908503368217,266
1574702908513452263,266
1574702908543723578,262
1574702908563932911,266
1574702908584104711,266
1574702908624417948,276
1574702908644592915,277
1574702908664737400,280
1574702908674830219,282
1574702908705054214,289
1574702908715123841,282
1574702908745355129,284
1574702908755443237,283
1574702908775586448,284
1574702908785646810,282
1574702908805827117,281
1574702908826006425,286
1574702908836088641,280
1574702908856257371,279
1574702908866317956,273
1574702908886500946,268
1574702908906671336,268
1574702908947025173,264
1574702908967177076,268
1574702908997422042,262
1574702909017562517,262
1574702909027649401,261
1574702909047939637,261
1574702909068124484,253
1574702909088250310,255
1574702909118515964,252
1574702909128611833,257
1574702909158874794,257
1574702909179047351,255
1574702909189133333,258
1574702909209309659,257
1574702909219396648,258
1574702909239587438,261
1574702909279905353,261
1574702909320273013,259
1574702909340454004,267
1574702909360620543,258
1574702909370708586,264
1574702909390900443,266
1574702909411199998,270
1574702909421286591,271
1574702909441461975,278
1574702909461647011,272
1574702909481792000,276
1574702909501982461,272
1574702909512066472,272
1574702909532285500,279
1574702909542346565,265
1574702909572564032,280
1574702909592743349,289
1574702909612916270,278
1574702909633037917,291
1574702909663281383,282
1574702909683448655,281
1574702909693537263,282
1574702909713714348,279
1574702909723808950,284
1574702909743981703,281
1574702909754070309,280
1574702909774184893,274
1574702909784277048,277
1574702909804459167,271
1574702909824631618,268
1574702909844780657,269
1574702909864922985,267
1574702909885067431,276
1574702909905241751,269
1574702909925385094,273
1574702909945566183,273
1574702909985881049,274
1574702910026196451,273
1574702910046355568,277
1574702910076630100,273
1574702910086691645,277
1574702910116926864,279
1574702910137108849,278
1574702910157284827,275
1574702910177473598,271
1574702910187535560,272
1574702910207711677,275
1574702910227866647,269
1574702910237969680,281
1574702910258143232,284
1574702910268245168,284
1574702910288389101,287
1574702910318612216,283
1574702910338772426,286
1574702910358955953,285
1574702910379133161,280
1574702910399316854,280
1574702910409404333,279
1574702910429598158,281
1574702910449714309,275
1574702910469886889,274
1574702910490073114,276
1574702910500158520,285
1574702910520284871,291
1574702910530370601,288
1574702910550555177,286
1574702910560578927,296
1574702910590846372,290
1574702910600933927,288
1574702910621108118,290
1574702910641282163,289
1574702910661459717,294
1574702910681637940,287
1574702910701786553,283
1574702910721976884,288
1574702910742145302,286
1574702910762255843,278
1574702910782400732,278
1574702910822694092,279
1574702910873130069,270
1574702910883220536,278
1574702910913477603,279
1574702910933613978,273
1574702910963885520,275
1574702910973967473,272
1574702910994143131,274
1574702911004198789,271
1574702911024345677,267
1574702911044512452,276
1574702911054599049,272
1574702911074914640,272
1574702911095064044,270
1574702911115223141,272
1574702911125312541,271
1574702911145457295,271
1574702911175731136,268
1574702911195908144,273
1574702911205995990,273
1574702911246278692,275
1574702911256366699,272
1574702911286604025,272
1574702911326949152,273
1574702911347148297,274
1574702911357233402,271
1574702911377411085,273
1574702911397591361,278
1574702911407678162,278
1574702911427946765,274
1574702911438037139,280
1574702911458222853,283
1574702911478395477,276
1574702911498534768,282
1574702911528804187,276
1574702911538862638,282
1574702911569061193,285
1574702911579147161,278
1574702911599318715,287
1574702911619506907,289
1574702911649773477,288
1574702911659860584,285
1574702911680015495,289
1574702911700191903,293
1574702911720368844,286
1574702911730458512,285
1574702911750638744,294
1574702911770796635,293
1574702911780885684,294
1574702911801060887,295
1574702911821238507,304
1574702911831332171,304
1574702911861564036,299
1574702911881740829,305
1574702911911993883,308
1574702911942221247,306
1574702911962477353,304
1574702911982606208,300
1574702912002750752,308
1574702912022939356,301
1574702912032993720,306
1574702912053169950,307
1574702912063258638,309
1574702912083435272,304
1574702912103634027,306
1574702912113719441,303
1574702912133896456,308
1574702912143989786,297
1574702912164106696,304
1574702912184227272,301
1574702912204368892,303
1574702912224548821,302
1574702912244652262,306
1574702912264795215,306
1574702912305145657,304
1574702912325326776,307
1574702912345508507,309
1574702912385827582,303
1574702912406009803,311
1574702912426169523,309
1574702912446338981,309
1574702912466489046,311
1574702912486682493,311
1574702912516959396,308
1574702912527048104,308
1574702912547196374,310
1574702912567349068,313
1574702912587557888,311
1574702912597643937,311
1574702912617885967,309
1574702912638065645,312
1574702912648152132,310
1574702912668328083,314
1574702912688501478,308
1574702912708673434,314
1574702912728822275,311
1574702912738906146,316
1574702912769167334,321
1574702912809528466,314
1574702912819614472,310
1574702912839788852,310
1574702912890200749,310
1574702912900292991,309
1574702912920471649,310
1574702912940620751,311
1574702912950709707,312
1574702912970851235,309
1574702912991024431,313
1574702913011135460,309
1574702913021191615,309
1574702913041336085,311
1574702913071638807,306
1574702913091813981,306
1574702913122075593,303
1574702913132172271,307
1574702913152362609,304
1574702913172475552,306
1574702913182531362,304
1574702913202671002,299
1574702913222849406,298
1574702913243036766,305
1574702913253089968,297
1574702913273265692,298
1574702913293435416,298
1574702913313612104,298
1574702913353924754,294
1574702913364014192,292
1574702913394237119,290
1574702913414404668,289
1574702913424487456,287
1574702913444662596,289
1574702913464840083,286
1574702913485009391,286
1574702913495092229,281
1574702913515237587,285
1574702913535418161,282
1574702913545511723,279
1574702913565686355,273
1574702913585871009,273
1574702913606043364,272
1574702913626174095,270
1574702913646338129,270
1574702913666481291,265
1574702913686661072,261
1574702913706811176,270
1574702913726994693,262
1574702913747184849,266
1574702913767327501,263
1574702913777430171,263
1574702913807692927,262
1574702913827868192,266
1574702913858105360,270
1574702913888340115,266
1574702913898433221,268
1574702913918615926,269
1574702913928698117,265
1574702913958947354,268
1574702913958947354,278
1574702914019481241,276
1574702914029580081,276
1574702914049759767,283
1574702914049759767,278
1574702914080071865,278
1574702914090132849,280
1574702914100212576,278
1574702914130339443,278
1574702914140425457,278
1574702914180801781,274
1574702914190893183,274
1574702914231337100,280
1574702914241431376,275
1574702914271711097,274
1574702914291905943,277
1574702914301997553,277
1574702914312086824,273
1574702914322174703,274
1574702914332229616,266
1574702914342344375,270
1574702914352494773,272
1574702914372731258,265
1574702914392990137,271
1574702914413228613,271
1574702914463670618,269
1574702914473755839,267
1574702914504049093,270
1574702914514134771,268
1574702914554512240,263
1574702914564612385,266
1574702914574690290,260
1574702914584777235,265
1574702914594864973,257
1574702914615101962,262
1574702914635307951,259
1574702914655496588,258
1574702914675671986,262
1574702914695878658,259
1574702914716073546,257
1574702914736312088,255
1574702914756485221,253
1574702914776660873,254
1574702914796844064,250
1574702914817028627,252
1574702914837215353,255
1574702914857392096,251
1574702914877584862,249
1574702914897760867,249
1574702914958376742,246
1574702914978531416,246
1574702914988589593,246
1574702915018904984,247
1574702915018904984,248
1574702915059293146,248
1574702915110129192,246
1574702915130283321,243
1574702915140373574,248
1574702915150458378,248
1574702915150458378,246
1574702915160539802,241
1574702915170692448,242
1574702915180776916,243
1574702915200934657,242
1574702915221074556,243
1574702915231165848,243
1574702915281499589,248
1574702915321949971,239
1574702915342102778,241
1574702915372336390,244
1574702915382421348,244
1574702915432825265,241
1574702915453096249,246
1574702915463184728,244
1574702915473268926,243
1574702915483356383,243
1574702915483356383,242
1574702915493409794,241
1574702915503495460,246
1574702915533810993,238
1574702915543895660,239
1574702915553950259,243
1574702915574142813,238
1574702915594290216,234
1574702915634769028,233
1574702915654953502,237
1574702915665037200,238
1574702915675118191,238
1574702915715493045,235
1574702915735672508,237
1574702915745765482,235
1574702915755851799,232
1574702915776025044,229
1574702915806281404,228
1574702915826431842,228
1574702915866811049,226
1574702915887011756,231
1574702915907199420,227
1574702915917287989,225
1574702915927376345,234
1574702915957651784,234
1574702916018406182,230
1574702916038570770,232
1574702916048678605,233
1574702916058735576,229
1574702916099116904,230
1574702916119329654,230
1574702916129418330,229
1574702916139505696,232
1574702916149593999,232
1574702916159680097,235
1574702916200093146,232
1574702916210176368,234
1574702916240407495,231
1574702916250491790,229
1574702916260576884,232
1574702916270670273,232
1574702916300986161,227
1574702916300986161,233
1574702916341394136,235
1574702916361574129,226
1574702916412041022,227
1574702916432293246,222
1574702916442351060,227
1574702916452435117,225
1574702916452435117,229
1574702916462489844,229
1574702916523202796,232
1574702916553482306,231
1574702916563568641,232
1574702916603990537,232
1574702916614047892,241
1574702916634190619,243
1574702916644278208,242
1574702916674471458,243
1574702916694643596,246
1574702916724910424,251
1574702916735000829,259
1574702916755141250,250
1574702916765229834,254
1574702916775317408,252
1574702916785404592,252
1574702916795489886,256
1574702916835811607,254
1574702916845896287,259
1574702916876152399,257
1574702916886173144,254
1574702916896257805,260
1574702916906316472,261
1574702916916399553,263
1574702916956844554,258
1574702916977032981,264
1574702916987121592,260
1574702916997207745,263
1574702917017350568,264
1574702917037555213,258
1574702917057730657,264
1574702917077903063,261
1574702917098105298,263
1574702917118217095,258
1574702917138318131,264
1574702917158474404,261
1574702917178661064,255
1574702917198859179,266
1574702917219086568,258
1574702917239307680,262
1574702917259482913,259
1574702917279656390,261
1574702917320038721,259
1574702917330136691,266
1574702917340223923,260
1574702917360336636,261
1574702917380498581,255
1574702917400735284,255
1574702917441258999,258
1574702917491838623,252
1574702917501932953,248
1574702917522126432,249
1574702917532175647,249
1574702917542189346,255
1574702917572511474,247
1574702917582570209,259
1574702917582570209,259
1574702917633053882,255
1574702917643145509,253
1574702917653232920,259
1574702917673341687,254
1574702917683447565,261
1574702917713705017,254
1574702917723793052,264
1574702917754073644,264
1574702917814632162,261
1574702917824748589,259
1574702917844959564,263
1574702917855038212,258
1574702917855038212,265
1574702917865096574,259
1574702917875180657,268
1574702917895410580,265
1574702917915550473,267
1574702917935688698,263
1574702917955858190,263
1574702917996320841,260
1574702918016498434,261
1574702918046819663,268
1574702918056904385,262
1574702918066962106,263
1574702918097362673,264
1574702918107455988,266
1574702918117544505,267
1574702918137692744,264
1574702918157908211,261
1574702918178017874,264
1574702918218315356,274
1574702918228395805,262
1574702918238449315,262
1574702918278735354,263
1574702918349530633,268
1574702918359626962,264
1574702918379803324,268
1574702918379803324,262
1574702918389894525,264
1574702918420216726,262
1574702918430268354,264
1574702918440352778,262
1574702918450410557,256
1574702918460496401,270
1574702918480668477,266
1574702918521070100,265
1574702918531224059,272
