%time,field.data
1574701050729003525,313
1574701050779470774,310
1574701050789566592,309
1574701050819798602,311
1574701050839854457,306
1574701050849912811,309
1574701050870059066,310
1574701050880149749,309
1574701050900327799,306
1574701050910421062,308
1574701050930615767,310
1574701050950787848,308
1574701050960875294,309
1574701050981046417,306
1574701050991141715,307
1574701051011315797,302
1574701051031457782,310
1574701051051593420,309
1574701051071762929,310
1574701051091910719,308
1574701051112084855,305
1574701051132263030,307
1574701051152405602,308
1574701051172581701,310
1574701051192754943,313
1574701051212931548,314
1574701051233104227,315
1574701051253249118,312
1574701051273356039,314
1574701051283449509,309
1574701051303639294,309
1574701051354017645,313
1574701051394361770,311
1574701051404445056,314
1574701051434717515,311
1574701051454857981,311
1574701051464944826,315
1574701051485089174,314
1574701051505234638,312
1574701051515321426,311
1574701051535510377,310
1574701051545604523,310
1574701051575812277,308
1574701051585984643,307
1574701051606162919,312
1574701051626301379,308
1574701051646475239,308
1574701051676714156,311
1574701051706970186,307
1574701051717030688,306
1574701051747264129,309
1574701051767411991,306
1574701051787585203,301
1574701051797681714,301
1574701051827884513,297
1574701051848059539,302
1574701051858119046,299
1574701051878294341,299
1574701051898443006,292
1574701051908499234,291
1574701051928674275,291
1574701051948847912,287
1574701051969015067,287
1574701051999280847,279
1574701052009339237,272
1574701052029479117,267
1574701052039577267,266
1574701052059750689,262
1574701052079951929,263
1574701052090031879,265
1574701052110145649,259
1574701052130290487,256
1574701052150465519,259
1574701052170610743,256
1574701052190788360,258
1574701052210964045,258
1574701052251306147,256
1574701052261392956,256
1574701052291569680,255
1574701052311678892,256
1574701052331810476,252
1574701052341898677,246
1574701052362061675,247
1574701052372149668,254
1574701052392322779,252
1574701052412505531,252
1574701052452899768,256
1574701052493252296,260
1574701052513425708,261
1574701052543668533,257
1574701052553729717,260
1574701052573897770,257
1574701052594084479,261
1574701052604170805,263
1574701052624350028,261
1574701052634434242,260
1574701052654634432,264
1574701052674813390,262
1574701052684947018,264
1574701052705131071,266
1574701052725304926,266
1574701052755509332,272
1574701052795999295,267
1574701052806062027,271
1574701052836295366,269
1574701052856469302,271
1574701052886702161,269
1574701052896793407,267
1574701052916972561,267
1574701052937156796,265
1574701052947240798,268
1574701052967317815,271
1574701052987465965,270
1574701052997519598,272
1574701053017680104,271
1574701053027764036,273
1574701053047880883,273
1574701053068024936,270
1574701053088085669,272
1574701053118346974,273
1574701053128435816,278
1574701053168792816,270
1574701053188983372,269
1574701053209164729,276
1574701053229345538,272
1574701053249488196,262
1574701053259547936,264
1574701053279716650,265
1574701053299826607,257
1574701053309956057,263
1574701053330103604,266
1574701053340197152,265
1574701053360383832,265
1574701053390643596,261
1574701053410798006,257
1574701053430942563,266
1574701053451105597,261
1574701053471267974,270
1574701053491435224,272
1574701053531718252,279
1574701053541810315,280
1574701053572041626,274
1574701053582095515,282
1574701053602265173,282
1574701053612352946,281
1574701053632533173,278
1574701053652705362,279
1574701053672881321,269
1574701053693055832,274
1574701053703156987,275
1574701053723302731,276
1574701053743476900,264
1574701053753553178,267
1574701053773731871,268
1574701053793895445,274
1574701053814039325,275
1574701053834216898,273
1574701053854388036,278
1574701053874562539,272
1574701053894736198,274
1574701053904790658,269
1574701053924992305,273
1574701053945164398,271
