%time,field.data
1574703707286325049,327
1574703707306555226,323
1574703707326702157,320
1574703707346893403,323
1574703707377094902,318
1574703707397176108,319
1574703707407269734,319
1574703707447692102,324
1574703707498063948,321
1574703707498063948,326
1574703707538502740,321
1574703707548591748,321
1574703707558647135,323
1574703707588917303,324
1574703707599006830,323
1574703707609098214,322
1574703707609098214,326
1574703707629240455,322
1574703707659550411,325
1574703707679794213,325
1574703707710040302,323
1574703707720154396,324
1574703707750393130,320
1574703707760451194,322
1574703707770510956,322
1574703707800764311,321
1574703707810851352,321
1574703707851174348,320
1574703707861263308,321
1574703707901599477,323
1574703707931848361,323
1574703707982388435,321
1574703708002586544,321
1574703708012643367,320
1574703708022731483,318
1574703708022731483,320
1574703708032811326,322
1574703708042895087,319
1574703708042895087,322
1574703708063000556,327
1574703708103353719,325
1574703708123520574,326
1574703708133608173,321
1574703708143688538,314
1574703708163925278,318
1574703708184131664,313
1574703708224593983,308
1574703708234659756,311
1574703708244743937,305
1574703708264959786,300
1574703708285166235,309
1574703708305404128,303
1574703708325590121,301
1574703708345727061,302
1574703708365921419,301
1574703708396198981,299
1574703708416420490,297
1574703708436608754,301
1574703708446694138,291
1574703708466930176,296
1574703708507481376,294
1574703708517573631,296
1574703708527659530,299
1574703708547801051,295
1574703708567941236,284
1574703708588113525,287
1574703708608255949,283
1574703708628419425,284
1574703708648656181,284
1574703708699088026,281
1574703708709176970,273
1574703708739392402,274
1574703708749482971,274
1574703708769633992,282
1574703708809994011,267
1574703708820084097,272
1574703708850445265,271
1574703708850445265,273
1574703708880760800,269
1574703708890818464,274
1574703708900908602,278
1574703708910996908,277
1574703708931217069,282
1574703708951387352,281
1574703708971572210,289
1574703708991681947,296
1574703709011858431,303
1574703709032036206,305
1574703709052208276,304
1574703709072427195,308
1574703709092644772,310
1574703709112822258,310
1574703709163360323,306
1574703709183537443,311
1574703709203720226,305
1574703709203720226,315
1574703709244145610,312
1574703709244145610,316
1574703709284620020,313
1574703709294707750,319
1574703709335149892,319
1574703709355304303,323
1574703709365400509,319
1574703709385591276,317
1574703709395675141,319
1574703709395675141,322
1574703709405755977,322
1574703709446154310,322
1574703709516967178,323
1574703709527058432,324
1574703709537158883,320
1574703709547236069,326
1574703709557290179,324
1574703709577386852,322
1574703709587442115,324
1574703709597495586,321
1574703709607551430,321
1574703709647918147,322
1574703709718637306,322
1574703709728748931,323
1574703709738841419,320
1574703709748926402,326
1574703709789459157,323
1574703709789459157,322
1574703709799514072,320
1574703709839917177,323
1574703709849974944,325
1574703709870130790,327
1574703709890271334,325
1574703709900358759,328
1574703709920544351,325
1574703709930627035,326
1574703709940717626,325
1574703709960889865,326
1574703709971057125,324
1574703709991234559,324
1574703710041689754,320
1574703710051775442,318
1574703710082028125,319
1574703710092105304,316
1574703710112257979,314
1574703710132440263,319
1574703710142527354,320
1574703710162702489,321
1574703710172787602,320
1574703710192966675,322
1574703710213144176,320
1574703710233320902,319
1574703710253515311,320
1574703710273688915,326
1574703710314031581,321
1574703710324124161,319
1574703710344303131,323
1574703710364461833,316
1574703710374524262,321
1574703710394734990,326
1574703710435058162,326
1574703710475393945,321
1574703710495536550,322
1574703710525818545,323
1574703710535909964,327
1574703710566143686,324
1574703710586287179,326
1574703710616550895,323
1574703710626635669,323
1574703710646812138,317
1574703710656903131,320
1574703710677010623,325
1574703710687095053,319
1574703710707277855,318
1574703710717365684,319
1574703710737467916,315
1574703710747525332,317
1574703710767703308,316
1574703710777784572,315
1574703710797968108,319
1574703710818104884,313
1574703710838231854,320
1574703710858387554,320
1574703710898662155,319
1574703710918844454,318
1574703710949096203,317
1574703710959183231,318
1574703710979359415,317
1574703710989445772,321
1574703711009596459,319
1574703711029771041,316
1574703711039857112,315
1574703711060042281,314
1574703711080185042,315
1574703711100606559,312
1574703711110694188,313
1574703711130954191,312
1574703711151094432,316
1574703711171237149,315
1574703711191368895,311
1574703711211543193,313
1574703711231687825,314
1574703711251863913,311
1574703711272025198,314
1574703711292201931,311
1574703711312374645,309
1574703711332517126,312
1574703711352690966,312
1574703711393032146,310
1574703711413207531,311
1574703711443396583,310
1574703711453483893,312
1574703711483718568,307
1574703711503904084,309
1574703711513995857,311
1574703711534182158,308
1574703711544274265,310
1574703711564451939,311
1574703711574552141,309
1574703711594726358,306
1574703711614864713,309
1574703711635037078,307
1574703711655206073,306
1574703711675390829,304
1574703711695538431,306
1574703711715707474,310
1574703711735818902,309
1574703711755985476,306
1574703711776161202,305
1574703711796336670,306
1574703711816483362,305
1574703711836655471,304
1574703711856804359,306
1574703711876994036,306
1574703711917328941,304
1574703711937451750,309
1574703711957559381,303
1574703711977700993,304
1574703711997866278,303
1574703712007954011,304
1574703712028125073,304
1574703712058385530,303
1574703712078565936,303
1574703712108827073,301
1574703712118911683,307
1574703712149173579,301
1574703712169297205,308
1574703712189498609,303
1574703712209675566,306
1574703712239918632,304
1574703712260097596,308
1574703712280240741,303
1574703712300419318,308
1574703712310521449,309
1574703712330664889,313
1574703712350894816,310
1574703712371082655,308
1574703712391265440,311
1574703712411460959,310
1574703712421551070,307
1574703712441696291,310
1574703712461876897,309
1574703712471933025,309
1574703712502168910,305
1574703712512256472,312
1574703712542494319,308
1574703712562614356,310
1574703712592859687,312
1574703712613036330,314
1574703712633204500,314
1574703712673496139,316
1574703712693639843,317
1574703712703724809,315
1574703712723900876,318
1574703712744085183,317
1574703712754178428,320
1574703712774324632,320
1574703712794494253,323
1574703712814670152,321
1574703712844933344,316
1574703712854995432,328
1574703712895303482,324
1574703712905389575,322
1574703712935629313,318
1574703712955797513,324
1574703712965883974,320
1574703712986061880,317
1574703713006263225,318
1574703713016344752,313
1574703713036520736,315
1574703713056695429,309
1574703713066784128,314
1574703713086965850,309
1574703713107141274,304
1574703713117234297,299
1574703713137381460,297
1574703713157520852,289
1574703713177695895,295
1574703713187779676,288
1574703713207949837,282
1574703713228116041,284
1574703713248319627,288
1574703713258405048,284
1574703713278546775,286
1574703713298726478,279
1574703713318899185,282
1574703713339073594,280
1574703713359217248,280
1574703713399541856,283
1574703713449979830,278
1574703713460047930,274
1574703713490300541,277
1574703713510447378,277
1574703713530593398,276
1574703713550720574,277
1574703713570894318,274
1574703713580984516,276
1574703713601163371,277
1574703713621367417,272
1574703713631421162,277
1574703713651600139,277
1574703713671777366,277
1574703713702036798,273
1574703713722236311,274
1574703713742385907,276
1574703713762618726,277
1574703713792883730,283
1574703713802965837,285
1574703713833222746,289
1574703713853401608,290
1574703713873541603,281
1574703713893686557,284
1574703713913859513,286
1574703713923952260,285
1574703713944133821,284
1574703713964311016,287
1574703713984464049,289
1574703713994554571,293
1574703714014742614,296
1574703714034845263,295
1574703714055022159,296
1574703714065122195,295
1574703714085266678,297
1574703714105448625,297
1574703714115509029,298
1574703714165945857,294
1574703714176042244,297
