%time,field.data
1574702319863533787,681
1574702319964551065,682
1574702320015042875,688
1574702320095561917,689
1574702320196518127,687
1574702320257138409,681
1574702320347946981,676
1574702320418580920,668
1574702320509500061,665
1574702320579998345,663
1574702320671005311,662
1574702320741516050,664
1574702320832184357,666
1574702320902753272,668
1574702320983670443,675
1574702321064371455,680
1574702321135206721,680
1574702321226036176,680
1574702321306871520,682
1574702321377517540,677
1574702321458277828,680
1574702321539086631,683
1574702321619880744,678
1574702321700793042,677
1574702321781571211,675
1574702321862152752,670
1574702321932783203,677
1574702322023659119,670
1574702322104503395,673
1574702322175137050,670
1574702322275877084,676
1574702322336340897,679
1574702322427302638,676
1574702322497779344,671
1574702322588697720,656
1574702322659311528,647
1574702322740109050,652
1574702322820771819,641
1574702322911496364,651
1574702322972025784,642
1574702323072903856,649
1574702323133448277,639
1574702323213965929,646
1574702323304723262,640
1574702323375146946,645
1574702323475889333,632
1574702323546528062,641
1574702323617179367,649
1574702323697921983,660
1574702323778608132,665
1574702323879670679,674
1574702323940196411,666
1574702324020754100,660
1574702324101281129,670
1574702324181849063,663
1574702324252326106,653
1574702324343106076,654
1574702324413587590,643
1574702324514521904,647
1574702324575013376,644
1574702324655564159,642
1574702324736130045,641
1574702324816747730,646
1574702324897328645,656
1574702324977880754,660
1574702325058511186,653
1574702325149427698,655
1574702325220000520,649
1574702325300652274,646
1574702325381531201,645
1574702325472265356,647
1574702325532654710,647
1574702325633767744,646
1574702325694292229,642
1574702325785151720,639
1574702325855738838,631
1574702325946540627,625
1574702326017198967,627
1574702326097960637,633
1574702326168672996,624
1574702326269468209,624
1574702326340105417,626
1574702326420950570,630
1574702326501903063,631
1574702326582683824,629
1574702326653265205,641
1574702326754345366,637
1574702326814737759,630
1574702326905517966,637
1574702326976084082,628
1574702327066846418,632
1574702327137431003,625
1574702327228483242,636
1574702327299186584,630
1574702327400269164,633
1574702327460823285,631
1574702327541518569,632
1574702327612086536,631
1574702327713159887,633
1574702327773623744,643
1574702327874665513,636
1574702327935265950,631
1574702328025936394,638
1574702328096660159,633
1574702328187548335,628
1574702328258147118,629
1574702328349018062,624
1574702328419811440,624
1574702328500720060,626
1574702328581594676,616
1574702328682461257,624
1574702328743075049,622
1574702328813707134,626
1574702328894588665,631
1574702328995660195,630
1574702329056076810,628
1574702329147100033,629
1574702329217693112,624
1574702329298535267,627
1574702329369221138,625
1574702329460013679,627
1574702329530805363,628
1574702329621664771,625
1574702329692387914,622
1574702329793364460,627
1574702329853843161,628
1574702329955024914,631
1574702330015520303,629
1574702330096180903,633
1574702330177004243,635
1574702330257825003,635
1574702330338668040,628
1574702330429686137,626
1574702330490269180,625
1574702330591280321,633
1574702330651772078,625
1574702330752599045,629
1574702330813184330,629
