%time,field.data
1574703255309457488,339
1574703255319801446,343
1574703255350042702,345
1574703255370227142,345
1574703255400495484,347
1574703255410580717,346
1574703255440837894,350
1574703255450898864,345
1574703255481162710,343
1574703255491253928,342
1574703255511407594,343
1574703255521467945,340
1574703255541642674,338
1574703255551729266,340
1574703255571909680,337
1574703255582000292,341
1574703255602177227,342
1574703255622344733,345
1574703255642521522,346
1574703255662693267,347
1574703255682876450,348
1574703255703025157,346
1574703255723198063,340
1574703255743311436,337
1574703255763421318,334
1574703255783590015,329
1574703255803795044,324
1574703255823965330,318
1574703255844063788,314
1574703255864300204,314
1574703255904651750,311
1574703255924827521,311
1574703255955059726,312
1574703255985319928,318
1574703255995377876,323
1574703256015558736,323
1574703256025614651,328
1574703256045795088,333
1574703256065968800,332
1574703256086135017,337
1574703256116397218,341
1574703256126452363,341
1574703256156728440,341
1574703256176922867,345
1574703256187013165,345
1574703256217249630,348
1574703256227315456,341
1574703256257539886,339
1574703256267629239,335
1574703256287804735,335
1574703256307982603,328
1574703256318036946,337
1574703256338192902,331
1574703256358364643,328
1574703256378541116,331
1574703256398726655,327
1574703256408819872,327
1574703256449144249,327
1574703256499539535,328
1574703256509623414,327
1574703256529799629,325
1574703256539855581,327
1574703256560181892,326
1574703256570275717,327
1574703256590454566,329
1574703256610627684,329
1574703256650979488,329
1574703256671164524,331
1574703256691307488,329
1574703256701392054,331
1574703256711455058,326
1574703256731565888,333
1574703256751742967,332
1574703256761837891,333
1574703256781969726,329
1574703256802125464,331
1574703256812180056,332
1574703256832353641,334
1574703256842441801,338
1574703256862617866,338
1574703256902885000,329
1574703256923058747,335
1574703256953266329,329
1574703256963359846,336
1574703256993599021,332
1574703257013857912,332
1574703257023918536,334
1574703257054180989,334
1574703257094525357,330
1574703257104611262,333
1574703257124803376,335
1574703257144976999,336
1574703257155069221,335
1574703257185328898,340
1574703257195415837,335
1574703257225672106,337
1574703257245826599,337
1574703257255910713,343
1574703257276095022,333
1574703257286194377,338
1574703257306363838,338
1574703257326479297,337
1574703257346620284,340
1574703257376852974,338
1574703257386945855,341
1574703257417219688,340
1574703257437420678,338
1574703257457561373,339
1574703257467646626,337
1574703257487789414,337
1574703257497843006,337
1574703257548242053,341
1574703257558326901,338
1574703257578470520,337
1574703257588559030,334
1574703257598648699,339
1574703257608735824,334
1574703257608735824,333
1574703257639084853,331
1574703257659296818,335
1574703257679468307,330
1574703257699794334,330
1574703257760310053,333
1574703257800735824,330
