%time,field.data
1574701863880673961,0.08178462335525119 -0.17680419026414929 3.0362643872203643
1574701863961656570,0.07945461509178213 -0.18580897211624417 3.0383817122063332
1574701864042542215,0.0842007737759062 -0.18927991482579976 3.0420104454937973
1574701864123297610,0.08105874873746728 -0.19129570118948697 3.0444580676566093
1574701864204131399,0.07468095177531878 -0.1920219756669973 3.045233252213687
1574701864285000756,0.06287959297219452 -0.190041972832184 3.0449597942936646
1574701864365725311,0.0456915192624291 -0.18692563991321687 3.04370615067822
1574701864446615846,0.02715281235346933 -0.18446774023101956 3.04359056744504
1574701864527599240,0.004384392562838218 -0.17761310655318235 3.044747795115716
1574701864608379070,-0.008888305614407815 -0.1682965276806982 3.0453382997406306
1574701864679093648,-0.01597409642570471 -0.16782599850601354 3.0464518595512766
1574701864759878387,-0.025598721654865663 -0.16764395472431046 3.0475887719505788
1574701864840676916,-0.04003650333456368 -0.1634311022583396 3.0478086374792346
1574701864921553137,-0.04955753079656278 -0.15468422126276318 3.046564956103547
1574701865002432478,-0.051782516893065025 -0.15005814856726774 3.0463777801678122
1574701865083244893,-0.05108186204928571 -0.13967968306808987 3.046887624796972
1574701865164122583,-0.04955297791064157 -0.1321856867685726 3.048251557149136
1574701865244945115,-0.04598197827203895 -0.11959989802102929 3.051628436104616
1574701865325737069,-0.043139522277974886 -0.10671656416278481 3.054999667642537
1574701865406609948,-0.04270046002586181 -0.09638707784619112 3.0575853736711274
1574701865477298367,-0.04367508457110935 -0.08411764014011547 3.059037515371872
1574701865568147212,-0.04523904272564216 -0.07157753553581805 3.058607508981449
1574701865638841792,-0.05418540976408208 -0.059919276873763944 3.056957722782608
1574701865719639739,-0.06315538417172767 -0.050358603999006206 3.055668313040877
1574701865800451373,-0.06985955608123266 -0.041197618096821605 3.0560812999814893
1574701865881215470,-0.0662267267199989 -0.03252670606086774 3.0579823199054146
1574701865961921248,-0.06195317669218692 -0.021104864464321475 3.058246353881717
1574701866042848137,-0.059239674948200934 -0.010081713724873398 3.058146882043647
1574701866123636661,-0.056491165492288026 -0.0018308778269025452 3.0582804351090953
1574701866204437987,-0.051274069914699676 0.002212226660270492 3.0596486344143896
1574701866285283451,-0.044786497843901325 0.005848376264176814 3.062479876016836
1574701866366116072,-0.0393343787885545 0.008220097004658316 3.065643720773975
1574701866446930294,-0.03450370734785095 0.015119863598859098 3.068418241740125
1574701866527748761,-0.03275770394709701 0.019706402834959016 3.068506259153869
1574701866608528853,-0.029463399282251005 0.02277185708513174 3.066573234522466
1574701866689317576,-0.025397324066324937 0.025055316926226808 3.0665997029691976
1574701866760016878,-0.02490824216157546 0.028913917357026163 3.068404856316947
1574701866840615446,-0.023964769108116672 0.033516213064963704 3.07046994475506
1574701866921327238,-0.02786529638027256 0.03159987317490458 3.0724184497671363
1574701867002131397,-0.028978135280002405 0.03099336406334074 3.073675033097104
1574701867082959624,-0.02193583573572106 0.0249801706372534 3.0740902700558137
1574701867163759157,-0.009475520655833644 0.02008978559106788 3.073096071493973
1574701867244557979,0.012180444032258294 0.02098920424201476 3.071074031291966
1574701867325426443,0.02838701050490255 0.017779239893433954 3.069079045656618
1574701867406261292,0.04413427756455681 0.01148593815669089 3.064230434985403
1574701867487128525,0.049802162153447314 0.003897486527700919 3.059100116604219
1574701867557875925,0.04784600485432455 -0.003162140933195397 3.053123617507252
1574701867638775425,0.043607433526758756 -0.00697935064787534 3.0473183513086246
1574701867719503514,0.03279996246413371 -0.007191200876852854 3.0411820533810565
1574701867800164395,0.0282538665760448 -0.004443821644093856 3.037490659573649
1574701867880945469,0.0409897498206993 -0.003394144103077959 3.0381066896726203
1574701867961705942,0.05270567060163976 -0.009654756116762836 3.044079294297294
1574701868042503106,0.06411174593647692 -0.011620216429058621 3.0528511417061597
1574701868123321698,0.0634303957344073 -0.017719212041438066 3.0612678571145957
1574701868204137085,0.05479075215033339 -0.024507096442045868 3.065355250806503
1574701868284934562,0.045159337564530166 -0.029417346626010383 3.0677074473034085
1574701868365753608,0.031218400007717764 -0.0377086721318815 3.0700910912184027
1574701868446704285,0.02202180184449354 -0.0417096725692915 3.0733487446476593
1574701868527471646,0.02531495251766026 -0.04309546824287473 3.0769244475838726
1574701868598232972,0.02750657679629985 -0.046355876398793155 3.079951358938474
1574701868678905808,0.024063249386423548 -0.042202608207644196 3.082726118786597
1574701868759628868,0.017171319966604714 -0.042596871065721346 3.0853328888392313
1574701868840338845,0.00659394874777788 -0.045321629678466195 3.0897976629126283
1574701868921144947,-0.004723565586554729 -0.052741815767238465 3.0926021964195245
1574701869001987959,-0.009147110259761547 -0.05941286894494698 3.0897792301351497
1574701869082904847,-0.0005529860842415221 -0.061463190078650976 3.0798589361247606
1574701869163687760,0.006089430193049314 -0.05956905345756965 3.069508546683329
1574701869244481718,0.0056503862246557466 -0.055030635271263 3.059066614938447
1574701869325332960,-0.001659366174390122 -0.04913969293211737 3.0536740975771175
1574701869406050581,-0.016412281966739502 -0.048177632481191515 3.0506896208674377
1574701869476692618,-0.02492818802494285 -0.05580714086241174 3.050105673508523
1574701869567710895,-0.03921958511488362 -0.06511068368027843 3.050143234767552
1574701869638452927,-0.04440662146899873 -0.07547840134303872 3.0535306354598064
1574701869719309845,-0.05006411715953203 -0.07989663393168613 3.0624449262897184
1574701869800264414,-0.057457242791848495 -0.08045933127196017 3.067702497678074
1574701869880974742,-0.06823648590529664 -0.08133772394229997 3.069145564701256
1574701869961794775,-0.07561289606345813 -0.08023353819670634 3.068162706760109
1574701870042564291,-0.08023840712660274 -0.08836404499454227 3.067402123548949
1574701870123335557,-0.08096436102736239 -0.09401219560248596 3.06709733494515
1574701870204119405,-0.08094843620849689 -0.09612696225623052 3.0655433451276894
1574701870284903389,-0.0788920665012037 -0.09648189592508405 3.0637040303137195
1574701870365955950,-0.0785898731365761 -0.09780950219605675 3.060617536034926
1574701870436750194,-0.07677882391121202 -0.09804981399814743 3.058465328088055
1574701870517524930,-0.07658839882810228 -0.09954537084096722 3.055307619665337
1574701870598302787,-0.07535669232135815 -0.09973408426793764 3.0524741520285703
1574701870679298560,-0.0706058535623797 -0.0953215399829648 3.050265324942009
1574701870760052211,-0.06198002714105209 -0.09271097061111161 3.0498034233303235
1574701870840847390,-0.0588532674724979 -0.08998521548191332 3.0507320422838795
1574701870921553457,-0.05290910625807746 -0.08703798303236385 3.0515269969858556
1574701871002520724,-0.0515999023468045 -0.08538388577859106 3.051696845214857
1574701871083361933,-0.04888776667064354 -0.07741503272799515 3.050523215473446
1574701871164130332,-0.04639345543508479 -0.06920393760934035 3.047771447492045
1574701871244895926,-0.045930936147268835 -0.0657242898263925 3.0442587383630286
1574701871325566862,-0.04251068152634105 -0.060379784471074185 3.0430171044429373
1574701871406252748,-0.04166883239879498 -0.061567894386657655 3.04217136800681
1574701871476852385,-0.0484265908406848 -0.05588202050095902 3.043640257954682
1574701871557575249,-0.05787100354993701 -0.048243389929390756 3.04729721975774
1574701871638539079,-0.06011520857472305 -0.04036035747523301 3.05178034764482
1574701871719253350,-0.061166549544296435 -0.039663275646001576 3.053092251332696
1574701871799995880,-0.0589495320119826 -0.04434535699201768 3.052620792223388
1574701871880646974,-0.05231142748987211 -0.05617145804620819 3.053046673341024
1574701871961433434,-0.04179097323623451 -0.07249860226018205 3.054060839569443
1574701872042076968,-0.03603756576005499 -0.09308927404096275 3.0574598211182873
1574701872122971496,-0.037737958847042015 -0.09025230552163355 3.061365912794296
1574701872203772802,-0.04645710809021694 -0.08821844804354154 3.063625763235823
1574701872284663201,-0.04739309631250841 -0.07690144236567747 3.0661149314925
1574701872365365174,-0.04405790329426144 -0.06664891058600156 3.066735749344213
1574701872446261000,-0.036018861090595995 -0.056796840006386434 3.064806822348551
1574701872516996244,-0.031136267272839534 -0.04819177782536962 3.060956243039609
1574701872607780451,-0.027091157769906407 -0.03902468316508864 3.0545228315342623
1574701872678547002,-0.01867399065714694 -0.028958957340266895 3.0487669494026286
1574701872759402648,-0.020694397810431742 -0.01911950230778082 3.045088035291536
1574701872840131285,-0.03379013917523265 -0.008692009075811857 3.0427910866311865
1574701872921040069,-0.043387595030502595 -0.007037191467272065 3.04262791540601
1574701873001863422,-0.04264990889132183 -0.017276657758305905 3.043155209618754
1574701873082739838,-0.042012864759978084 -0.02442088185822636 3.0446513206291415
1574701873163448325,-0.043742318686560595 -0.02788713293165429 3.047640781542474
1574701873244305409,-0.04535634044627419 -0.03306783408382931 3.0492329889009655
1574701873325127797,-0.049517513716460945 -0.037478931099221034 3.0504651147830724
1574701873406025982,-0.047679601880455905 -0.04128029702505204 3.0515737176922735
1574701873476707908,-0.044499420916825856 -0.049243709489223575 3.053168648013358
1574701873567523623,-0.03975897041788874 -0.05599418556864161 3.054113913678951
1574701873638160038,-0.04451099781986607 -0.061505007790700804 3.054768829644784
1574701873718885499,-0.04072762083621828 -0.07020399142001323 3.0578479297337724
1574701873799678201,-0.03756521250617811 -0.07114664414874707 3.063453688603626
1574701873880671945,-0.035495387947445375 -0.07221961577280821 3.067901417252427
1574701873961347663,-0.033153567465911526 -0.06800043565378024 3.070000597962445
1574701874042113324,-0.033541733035786836 -0.06311411829041719 3.0694494157998164
1574701874122958700,-0.0312391880351272 -0.06277693657528609 3.0697003344061535
1574701874203693898,-0.028328545607794804 -0.06761763403357818 3.071888840434995
1574701874284527620,-0.031025503209933455 -0.07626274061642443 3.074613683127999
1574701874355349984,-0.03907829038805807 -0.08317047661589395 3.0763004356849004
1574701874436098430,-0.0484917621703536 -0.08422475074779846 3.074770854851876
1574701874516766829,-0.05378275039341144 -0.08168721242500399 3.0724569449986525
1574701874597596660,-0.05818987747363797 -0.07971085651612213 3.0699576443705365
1574701874678830183,-0.05855477092603066 -0.07762232966572422 3.0674162319610487
1574701874759573093,-0.04932301429749889 -0.07707630518416515 3.064456607323518
1574701874840454306,-0.044969192621403926 -0.08133410725944933 3.0609795438351117
1574701874921125434,-0.04521878780881738 -0.08264640899017968 3.058833668495168
1574701875001989981,-0.04681709832219685 -0.08443206974306997 3.0563755778743475
1574701875082719007,-0.04997170687146245 -0.08811582339505876 3.053672185858179
1574701875163510867,-0.056171618698713746 -0.0896929838198931 3.049925661893886
1574701875244373728,-0.05935749107176941 -0.08947344729646638 3.0488177433777963
1574701875325150673,-0.060518803951439895 -0.0893226427349147 3.048339046450324
1574701875395714474,-0.059901471203558904 -0.09295549102433905 3.049409153705957
1574701875476594609,-0.0585722270769442 -0.09611784328455446 3.0513415069416796
1574701875557297383,-0.058386297549848046 -0.09706244116462952 3.05393629845746
1574701875638199379,-0.056714043741779505 -0.09853958156919476 3.0560655624514204
1574701875719040165,-0.05488913433448933 -0.09851121301709534 3.058305740999837
1574701875799882687,-0.05380816632957911 -0.09824455343363396 3.0605122046005935
1574701875880685398,-0.05181845844986265 -0.09821974069987831 3.0627234989559127
1574701875961381871,-0.054688514292477335 -0.09836260565258448 3.0646396803081033
1574701876042178837,-0.057642138399598426 -0.09965695334815892 3.0665416116709547
1574701876122924496,-0.05830757437894724 -0.09931930855371747 3.068325252727019
1574701876203640982,-0.06256869121188012 -0.09587572259572923 3.06937685318427
1574701876284519719,-0.06711109351431904 -0.09568417469092634 3.070519848174547
1574701876365295610,-0.07221007642925274 -0.09943455885586262 3.071215176946557
1574701876446053492,-0.0781288170191539 -0.10481892345571775 3.0707964349361694
1574701876526964752,-0.08124880486461446 -0.10543128249777105 3.069791924309816
1574701876597697519,-0.08305701364297859 -0.10698641073597781 3.0676674533514907
1574701876678744576,-0.0845851443336179 -0.10724845540146621 3.064351566106127
1574701876759525284,-0.08260988331816968 -0.10507780467859136 3.0603595555281493
1574701876840390299,-0.08480949861466779 -0.10503840950015221 3.0546721388871876
1574701876921176868,-0.0785816546287424 -0.10563758197458924 3.0512385828758073
1574701877002075809,-0.08124663431647933 -0.10072558082015487 3.044672786716237
1574701877082850578,-0.08110448737861424 -0.09354499640425501 3.040043339776301
1574701877163578597,-0.07900219934749729 -0.0928321451153734 3.0365535718314747
1574701877244419077,-0.06703529145643747 -0.09817607318930353 3.0356620982252505
1574701877325166666,-0.05453133361337623 -0.10967994792731474 3.0390429558575605
1574701877405860236,-0.058316382512589714 -0.11839165920976746 3.0447493700127333
1574701877486460951,-0.0727736657328895 -0.11757306076989449 3.0520995837124816
1574701877557192952,-0.08358966033649078 -0.10831139724943756 3.057747746472231
1574701877637900730,-0.09264772441630337 -0.09979034541913205 3.0675854045048254
1574701877718713314,-0.09048551569321323 -0.10289722422999274 3.075915974703445
1574701877799403344,-0.08492481319217421 -0.10671949809632718 3.079065134607619
1574701877880250292,-0.08472568341975928 -0.1091237537791416 3.0827243531197865
1574701877961052079,-0.10480858516112784 -0.10640574440024295 3.089759004247203
1574701878041664840,-0.0938755194744059 -0.10512862397820491 3.0934348637459226
1574701878122577344,-0.08594467385081611 -0.10118451927348254 3.095662564832338
1574701878193343011,-0.06363289676672587 -0.09516903226609869 3.0953964310247524
1574701878285894565,-0.05640762565091826 -0.09572732684368195 3.091394563841462
1574701878366809149,-0.05576385423294424 -0.08533489521658101 3.0823852938696077
1574701878437442067,-0.05684857790613644 -0.06804313818200272 3.0760354657771285
1574701878518637719,-0.059309525016589815 -0.05354413960980125 3.068014465295584
1574701878599384158,-0.05962942271333478 -0.04575495578221791 3.0619883927591496
1574701878680124883,-0.05761585059736073 -0.04420648971233536 3.055621224156936
1574701878760860594,-0.048249750331122526 -0.04319181050230473 3.04588964761672
1574701878841578114,-0.03747634592689455 -0.040433520346794635 3.037099516320811
1574701878922286356,-0.032469310816709056 -0.03430057005095187 3.0292326689831577
1574701879003105323,-0.03521978302915026 -0.03768675722597766 3.027651955808847
1574701879083947913,-0.04835757843331658 -0.04541695995329953 3.029051716357568
1574701879164845543,-0.05598629993514182 -0.04926291069266248 3.029235671557047
1574701879245654226,-0.07399539660125973 -0.04257976223325578 3.02717667659166
1574701879326292558,-0.072782894814994 -0.023737949267841504 3.020983259222118
1574701879397033095,-0.05086759707911667 -0.0105473154099391 3.0194903004408307
1574701879477812760,-0.021076734298533666 -0.007443884446551681 3.0208807273156686
1574701879558631402,0.006911182826464564 -0.0008205816057740836 3.026358613897682
1574701879639559074,0.03050328635999241 0.0053380120118056255 3.0369179955439773
1574701879720291420,0.04271001220500223 -0.006237276477460705 3.0470841235913046
1574701879801168579,0.04284564607453789 -0.010484072307070642 3.056814814213367
1574701879881915104,0.031506456404157 -0.014968307826514564 3.0651492462259378
1574701879962770068,0.01414404756545282 -0.023403955054701858 3.0723783493103083
1574701880043485367,0.002724560510868068 -0.03822883652378061 3.0773073523890497
1574701880124366171,-0.006419856631551378 -0.05071283417678359 3.079592109956908
1574701880205169581,-0.011102987671828355 -0.06093947302954205 3.0803174262469812
1574701880285956410,-0.020351773664587732 -0.06701929370295798 3.0792296122996996
1574701880356691464,-0.024116001919156936 -0.06953772110015588 3.07735891810026
1574701880447655860,-0.02269596819281048 -0.07145099543960845 3.074107218278171
1574701880518317792,-0.0218460922178038 -0.07796195496779715 3.070483393575817
1574701880599285658,-0.02297867841287805 -0.08092228330528754 3.0647517974495355
1574701880680001806,-0.023453408893587754 -0.07803066926411842 3.058207638397526
1574701880760844614,-0.017967675242275147 -0.07557932416549151 3.053332933392556
1574701880841558580,-0.013072986869583282 -0.07240709852681174 3.0499101992611544
1574701880922488030,-0.011704930245264372 -0.07511834385417475 3.0480045312856983
1574701881003168156,-0.01553658603870078 -0.07837489445042504 3.0461531416442984
1574701881083925011,-0.017246664907282515 -0.07757557682153776 3.045896719338639
1574701881154655594,-0.019746106474577852 -0.0755904917973945 3.0465180946623254
1574701881235287222,-0.01696736316119808 -0.06377611150442926 3.0489020176529116
1574701881316038006,-0.01376612287791326 -0.07328609603446005 3.0517276109935647
1574701881396968086,-0.02374833627799913 -0.08361262640519755 3.0563790454260857
1574701881477745142,-0.037148890041687734 -0.08947961135880546 3.060648460401745
1574701881558591520,-0.04519201602714544 -0.09736992020085021 3.062483162647375
1574701881639306769,-0.04877448632145979 -0.10349979801821672 3.062953668737767
1574701881720123951,-0.05453585381295621 -0.10189322065780716 3.0622718960511572
1574701881800894429,-0.06169730839707661 -0.09958594603417881 3.0598751732692127
1574701881881648604,-0.07167659303492409 -0.08841129073341832 3.05670732339353
1574701881952356930,-0.07949911593183079 -0.08365485184873044 3.0548246282997114
1574701882033227967,-0.07597483145508958 -0.08107707653954077 3.0531084075841783
1574701882113982704,-0.058869015103368005 -0.0831017595564001 3.0512290321517423
1574701882194821566,-0.03776120285893902 -0.08427840099231677 3.049853002743612
1574701882275728271,-0.02615741583442758 -0.07802723226546635 3.0453939402121324
1574701882356577072,-0.01931274205129637 -0.07516834291116954 3.0416223451677262
1574701882437320150,-0.015239702633916686 -0.07549002111692815 3.039401191597572
1574701882517992106,-0.017535073363690867 -0.07416991106716053 3.039854409575415
1574701882598914899,-0.02594236481840915 -0.07512191330867937 3.0422885239572617
1574701882679792373,-0.03711899285376361 -0.07235972422443178 3.044976079197637
1574701882760750891,-0.042059496530338886 -0.07030850923291498 3.047345736899124
1574701882831317598,-0.04100229780282142 -0.06952209734881298 3.049893648418147
1574701882912245263,-0.03956011140151115 -0.0674499730414472 3.052352341711704
1574701882993109758,-0.04231578672630135 -0.06300072734304467 3.0551964619559184
1574701883073914844,-0.04655676723666543 -0.058890392891298826 3.056776725726036
1574701883154777207,-0.03437307860351197 -0.06454309727662758 3.058404843493866
1574701883235474340,-0.023251695217097062 -0.06171772996708518 3.0606350005562972
1574701883316443984,-0.023081084751858164 -0.05977757177940808 3.06216786436057
1574701883397116554,-0.0345653030481789 -0.057498359225703226 3.064735498559316
1574701883478108762,-0.041547698056384516 -0.06491002615285006 3.06527707663757
1574701883558844726,-0.031660368733664436 -0.06439075254904539 3.063908947050335
1574701883639505837,-0.023237318877500267 -0.059049768774868026 3.0621096629942066
1574701883720295912,-0.00772719994243488 -0.052892587772787054 3.060841548355899
1574701883791090368,0.001911456466735034 -0.045382921992743616 3.059991703698679
1574701883871788993,0.006784853268598734 -0.04476210285627523 3.0583648047223977
1574701883952693390,0.01595627094644696 -0.04639756810263504 3.0567083801134234
1574701884033453756,0.026374266687272767 -0.045119066213299266 3.056496695852969
1574701884114329039,0.031699381034963066 -0.04386454530649096 3.0576412337165304
1574701884195138210,0.030309162766954778 -0.04287507232295411 3.0564899308609705
1574701884275887996,0.026956438631409944 -0.0392421203552667 3.052795801638759
1574701884356602125,0.022509079178159464 -0.0372923650623019 3.047662668142249
1574701884437303920,0.019083959323492668 -0.03315517686874004 3.0442384370483007
1574701884508045755,0.017890893281142226 -0.0338863380406106 3.042264340966501
1574701884588871893,0.02363922010215603 -0.035571713700666925 3.042738395712793
1574701884669656204,0.031670688457084505 -0.04444305918230307 3.044188952280519
1574701884750415867,0.029472864594640928 -0.054928095881032736 3.044608943104024
1574701884831374133,0.025228764615827463 -0.05609149553053591 3.0450913712814844
1574701884912118734,0.019354015572412377 -0.051406260109026665 3.0466980279110327
1574701884992870994,0.01842393540681475 -0.04735633696098876 3.048547218003419
1574701885073668327,0.015706512553088404 -0.0429634381409607 3.0506257288587877
1574701885154467361,0.015173945988648683 -0.043808929779419636 3.052993409437215
1574701885235148639,0.020483424859781357 -0.041894984784196294 3.0556072232312768
1574701885315928472,0.0311246179645442 -0.04926148960421379 3.0578455867484964
1574701885396856088,0.037635193126657245 -0.0640952202014157 3.058185174106129
1574701885467502244,0.03098280509529746 -0.08137756372501861 3.057671639748843
1574701885548277870,0.021630763067863 -0.08895034917311943 3.0573152795215606
1574701885629197563,0.022773809293789936 -0.09219891454805314 3.0562510335728748
1574701885709859182,0.022301338272550573 -0.09567454514855327 3.0552864855275046
1574701885790582412,0.02294430224812421 -0.09699783089898245 3.054504204675169
1574701885871338050,0.023736564705322524 -0.09947434515231413 3.0547090173206093
1574701885952151567,0.02516530137388778 -0.09865584453432999 3.0564419252353683
1574701886033010089,0.007549290401545099 -0.08973113468377432 3.056299917836272
1574701886113861206,-0.014639640049196134 -0.08116284685586678 3.0505999710968617
1574701886194599754,-0.013721676691909874 -0.07743042039234928 3.0420303820311565
1574701886265368906,0.005148315118091653 -0.07952927380943205 3.0352210323330415
1574701886346164784,0.01945153636220247 -0.0836609972069106 3.0322839654673874
1574701886427001431,0.027158547651090863 -0.08658597007892056 3.0313828633972664
1574701886507608774,0.0252854898911351 -0.08627881410595155 3.033115737562674
1574701886588370421,0.02094760327438045 -0.08628687580177087 3.036274344383283
1574701886669221540,0.007265499298913165 -0.08565619706176046 3.0370904892818498
1574701886750124103,0.0015352669654707552 -0.07647223695776546 3.0392987689320665
