%time,field.data
1574702906884334457,-0.4652767697501769 0.2056279477503875 2.9722641494983537
1574702906911189612,-0.45597143769614956 0.208273413825781 2.9713953748379898
1574702906931429846,-0.42749411161305584 0.21710742583513057 2.9684911125209443
1574702906951664822,-0.41807232626235474 0.22002494271537168 2.96765280787426
1574702906971838247,-0.39016313110474937 0.22814524680240383 2.966427212867844
1574702906992055672,-0.3716965796622961 0.23344270359195268 2.96625644485617
1574702907012172730,-0.3624195635695008 0.23625691601391755 2.9662502536703923
1574702907032424553,-0.33372422915331024 0.24620042116094298 2.9662252566089844
1574702907052684016,-0.32399827824970756 0.2499013102276524 2.966184350262815
1574702907072853124,-0.2953325025226363 0.2610098234075318 2.966231836585546
1574702907093034542,-0.27722573348087814 0.2682104575640402 2.9668684672705683
1574702907113222837,-0.25996925828946554 0.27567570966671506 2.96789291771269
1574702907123321435,-0.24294014442224707 0.28355690375745785 2.9690490362311635
1574702907153662603,-0.22580474140395723 0.29164389206822405 2.970409378025817
1574702907163753386,-0.20889199281806464 0.2996703763239007 2.972021697667126
1574702907204139559,-0.17560459044966448 0.3142705566315355 2.976629669061465
1574702907244571622,-0.14485125325336745 0.3288355066008382 2.9823736508772605
1574702907244571622,-0.14485125325336745 0.3288355066008382 2.9823736508772605
1574702907295117443,-0.10967514072184727 0.34804642390759855 2.9907823886294786
1574702907295117443,-0.10967514072184727 0.34804642390759855 2.9907823886294786
1574702907345628869,-0.08669581451092759 0.36193548595849895 2.998556298092885
1574702907345628869,-0.08669581451092759 0.36193548595849895 2.998556298092885
1574702907386035962,-0.0650321771990673 0.37408838929361965 3.006411266293106
1574702907386035962,-0.0650321771990673 0.37408838929361965 3.006411266293106
1574702907436396819,-0.04221645643357712 0.3860807374824987 3.016406280876495
1574702907436396819,-0.04221645643357712 0.3860807374824987 3.016406280876495
1574702907476732739,-0.021563292600920905 0.3956805141237226 3.0265459124189134
1574702907476732739,-0.021563292600920905 0.3956805141237226 3.0265459124189134
1574702907476732739,-0.021563292600920905 0.3956805141237226 3.0265459124189134
1574702907476732739,-0.021563292600920905 0.3956805141237226 3.0265459124189134
1574702907527292429,-0.002770403031713169 0.40270662325868706 3.035094838100481
1574702907527292429,-0.002770403031713169 0.40270662325868706 3.035094838100481
1574702907527292429,0.0020705421955044025 0.40437192815678485 3.037414893550682
1574702907567717718,0.02047360745184559 0.41106738473349774 3.046744099833277
1574702907608046170,0.037827438529639795 0.41773040419307206 3.0561015631445283
1574702907608046170,0.037827438529639795 0.41773040419307206 3.0561015631445283
1574702907648433429,0.05341677057990021 0.42325827995752957 3.064489912769211
1574702907648433429,0.05341677057990021 0.42325827995752957 3.064489912769211
1574702907648433429,0.05341677057990021 0.42325827995752957 3.064489912769211
1574702907678726604,0.061717778596404024 0.4271093053015196 3.0701266908806737
1574702907719082227,0.07075975713030198 0.43164136305960293 3.0772072538120345
1574702907719082227,0.07075975713030198 0.43164136305960293 3.0772072538120345
1574702907759337204,0.0790370259884885 0.434913528420294 3.0836408322756412
1574702907759337204,0.0790370259884885 0.434913528420294 3.0836408322756412
1574702907769394618,0.08113015618897204 0.4356338369634476 3.0851344186273253
1574702907789565659,0.084622778930845 0.43736440619384115 3.0879030232307043
1574702907809750406,0.08528664397200114 0.44002986129864613 3.0896407092480755
1574702907829984325,0.08561114047092115 0.44330374269620826 3.0913891169244914
1574702907850166603,0.08572199034241795 0.44699462765468384 3.092936153368499
1574702907870343948,0.0859548304310998 0.45070780840410707 3.0945199936885563
1574702907890560306,0.08641108976281532 0.4537689207044814 3.095833854673707
1574702907910709651,0.0874507088102052 0.4557668955987246 3.0970321242849232
1574702907930950414,0.08917676518316708 0.4569387129256279 3.097924232171944
1574702907951117270,0.09098349642194663 0.4575476968796397 3.098334404910619
1574702907971323569,0.09262067795922806 0.4577145833970638 3.0986585824243296
1574702907991502090,0.09421929021850808 0.45820929083693646 3.0987296484217772
1574702908011720363,0.09613615520276994 0.45946267998203405 3.098921629500524
1574702908031903471,0.09889604132499988 0.46024245997797425 3.098923030347412
1574702908052022358,0.10201609048702678 0.46021090432126927 3.098479907040586
1574702908072172042,0.10514314264407065 0.45938504191845375 3.0982266010869255
1574702908092390280,0.10815045949358709 0.4584100419502869 3.0979603893228913
1574702908112540999,0.11098775183459698 0.457885721942901 3.0977879700718605
1574702908132720339,0.11402114998534989 0.4575840254966583 3.097415533139356
1574702908173141328,0.12067139662660367 0.4550777567958939 3.0962184660964285
1574702908213547325,0.12728965742974874 0.4493473454241607 3.0944832377892775
1574702908213547325,0.12728965742974874 0.4493473454241607 3.0944832377892775
1574702908264062574,0.131275200718529 0.44381381771030376 3.0930665858662083
1574702908264062574,0.131275200718529 0.44381381771030376 3.0930665858662083
1574702908304445522,0.13619167902632748 0.43390568100238375 3.0906921814362223
1574702908304445522,0.13619167902632748 0.43390568100238375 3.0906921814362223
1574702908354827592,0.14542915069646015 0.41595616197207413 3.086767864469504
1574702908354827592,0.14542915069646015 0.41595616197207413 3.086767864469504
1574702908354827592,0.14542915069646015 0.41595616197207413 3.086767864469504
1574702908354827592,0.14542915069646015 0.41595616197207413 3.086767864469504
1574702908395218907,0.1556389678477174 0.3970242617619981 3.0825193084342732
1574702908395218907,0.1556389678477174 0.3970242617619981 3.0825193084342732
1574702908405307464,0.15745495497798992 0.3925304093247203 3.0815641932128086
1574702908425496727,0.1605054026196123 0.3829286065076919 3.0795689304153857
1574702908445648070,0.16248912555502143 0.3732130008913573 3.0772869776029865
1574702908475949635,0.16470318055871402 0.36428240250366406 3.07539131633079
1574702908486034787,0.1684385580315725 0.35647297741038764 3.073746888022465
1574702908536512379,0.1846075035167247 0.34027206734150683 3.070778867690859
1574702908536512379,0.1846075035167247 0.34027206734150683 3.070778867690859
1574702908577009905,0.19615312606088162 0.32765185053724727 3.0683341757846554
1574702908607335910,0.20302376297933133 0.3205173734801328 3.0665910815822643
1574702908607335910,0.20302376297933133 0.3205173734801328 3.0665910815822643
1574702908647753720,0.21096382315092557 0.31057712906982743 3.0646861914945154
1574702908647753720,0.21096382315092557 0.31057712906982743 3.0646861914945154
1574702908688030664,0.21821059683461702 0.30233298493498345 3.0636549388444054
1574702908688030664,0.22061151245847838 0.29937537199432646 3.0633738917296616
1574702908728344581,0.22741521132996367 0.2899437513053037 3.0626869290140912
1574702908728344581,0.22741521132996367 0.2899437513053037 3.0626869290140912
1574702908728344581,0.22973452673506461 0.28670374700459894 3.0626322695273958
1574702908748575488,0.23480440215575027 0.28027031964233734 3.062484037679353
1574702908768760086,0.23975621064816177 0.27392443778063563 3.0627854004959576
1574702908788911234,0.2436317477770422 0.2671321400133624 3.06298737469346
1574702908809084943,0.24593438250553273 0.2594011835060527 3.063174343804646
1574702908829278522,0.24691508560185957 0.25198330620491505 3.06323925415795
1574702908849573103,0.2475500086975346 0.24494974467090264 3.0632311964948418
1574702908869749069,0.24872969597043793 0.23840242455150346 3.063485864004083
1574702908889942132,0.25025915542372046 0.23217953621354717 3.0635982955691623
1574702908930254583,0.25295751404358735 0.2200484235598433 3.064502416637665
1574702908930254583,0.25295751404358735 0.2200484235598433 3.064502416637665
1574702908980779531,0.2578671377308354 0.207447461943088 3.0669303733601736
1574702908980779531,0.2578671377308354 0.207447461943088 3.0669303733601736
1574702909011005695,0.262123784452122 0.20469875541437527 3.069847094533007
1574702909011005695,0.262123784452122 0.20469875541437527 3.069847094533007
1574702909051452692,0.26611295492401643 0.20266108819036163 3.0741447146907417
1574702909051452692,0.26611295492401643 0.20266108819036163 3.0741447146907417
1574702909102090686,0.26421387508349276 0.195203613773051 3.0784957404979303
1574702909102090686,0.26421387508349276 0.195203613773051 3.0784957404979303
1574702909142390581,0.26371671008928826 0.1853979237703356 3.081058776571145
1574702909152400837,0.2637809675931326 0.18288668601004895 3.0816361934478893
1574702909152400837,0.2637809675931326 0.18288668601004895 3.0816361934478893
1574702909182601649,0.2638573429837617 0.17327021456706446 3.0837395343469645
1574702909192679910,0.2638573429837617 0.17327021456706446 3.0837395343469645
1574702909223057568,0.26286134177868464 0.16384180968412107 3.08562521200149
1574702909263448266,0.26040565687892947 0.15393394065829005 3.0863110706322745
1574702909314019523,0.25740932254519994 0.14410530044423497 3.0865215009876166
1574702909314019523,0.25740932254519994 0.14410530044423497 3.0865215009876166
1574702909314019523,0.25740932254519994 0.14410530044423497 3.0865215009876166
1574702909364458327,0.25281681646145865 0.13425904778255895 3.0869504073922376
1574702909364458327,0.25281681646145865 0.13425904778255895 3.0869504073922376
1574702909384632820,0.25098831638018965 0.12968126555818046 3.086747925125718
1574702909394794116,0.25098831638018965 0.12968126555818046 3.086747925125718
1574702909425117217,0.25164630441899777 0.12431682885710893 3.086569770716189
1574702909425117217,0.25164630441899777 0.12431682885710893 3.086569770716189
1574702909465549930,0.25451219894161164 0.11931431571283267 3.085723828679078
1574702909465549930,0.25451219894161164 0.11931431571283267 3.085723828679078
