%time,field.data
1574704462982061233,337
1574704463022445808,330
1574704463032543761,336
1574704463042601566,332
1574704463062715466,336
1574704463082884699,333
1574704463103027902,334
1574704463123211088,334
1574704463163560214,333
1574704463173648517,337
1574704463214001330,335
1574704463224091464,337
1574704463254319591,332
1574704463264374004,335
1574704463274462867,338
1574704463294585840,338
1574704463334935511,339
1574704463385350157,336
1574704463395441031,334
1574704463395441031,333
1574704463425676132,331
1574704463435756495,333
1574704463445845082,331
1574704463455929393,333
1574704463466020950,333
1574704463506374628,334
1574704463546677396,333
1574704463556757080,334
1574704463597084965,335
1574704463607173019,330
1574704463617260902,331
1574704463637443656,332
1574704463647532154,333
1574704463657616440,332
1574704463667695351,331
1574704463687909821,335
1574704463708099826,333
1574704463728269070,335
1574704463748411344,331
1574704463768593184,334
1574704463778650142,332
1574704463808917279,335
1574704463819013384,335
1574704463869426800,337
1574704463909732451,339
1574704463919792430,330
1574704463950010838,335
1574704463960100254,333
1574704463980297785,334
1574704464000463756,330
1574704464010514666,329
1574704464020570793,331
1574704464030627566,330
1574704464040722349,329
1574704464060869245,328
1574704464081052464,332
1574704464101230558,333
1574704464121412001,338
1574704464141588486,338
1574704464181949097,338
1574704464232527190,339
1574704464242581638,340
1574704464272811909,339
1574704464282866766,341
1574704464302980570,340
1574704464313039459,338
1574704464323095372,340
1574704464333158111,339
1574704464343247663,338
1574704464363428544,336
1574704464383602547,339
1574704464403803459,337
1574704464423956819,337
1574704464464308829,334
1574704464474376805,338
1574704464504616870,333
1574704464514704050,330
1574704464524796879,332
1574704464545004628,330
1574704464565177093,328
1574704464585358091,335
1574704464605534841,322
1574704464625710973,324
1574704464645861427,323
1574704464666036502,327
1574704464686218965,326
1574704464706391675,325
1574704464726504999,327
1574704464746653992,330
1574704464766772566,326
1574704464786952131,328
1574704464807144316,327
1574704464827352829,331
1574704464847535434,330
1574704464867684692,327
1574704464887891528,325
1574704464908069246,331
1574704464928262241,330
1574704464948432658,336
1574704464958500900,334
1574704464988777721,332
1574704464998823147,336
1574704465029097187,335
1574704465039153827,331
1574704465059299154,331
1574704465109872813,336
1574704465150226906,334
1574704465160283123,337
1574704465190456389,336
1574704465200516732,334
1574704465210572383,342
1574704465220673371,339
1574704465220673371,342
1574704465240851041,341
1574704465261040866,342
1574704465281218196,345
1574704465301364739,339
1574704465321537716,339
1574704465361912017,340
1574704465412254947,337
1574704465422343222,336
1574704465452601135,333
1574704465472778518,336
1574704465482781772,334
1574704465502895705,337
1574704465512978414,331
1574704465523034519,333
1574704465533136533,338
1574704465543225021,335
1574704465563370574,334
1574704465583551387,336
1574704465603730397,338
1574704465623916067,337
1574704465644087257,333
1574704465664270732,340
1574704465684463307,334
1574704465704612914,334
1574704465744971176,332
1574704465755067921,326
