%time,field.data
1574702380083215912,0.07103711660147452 -0.04270349152950617 3.051681196009517
1574702380153827231,0.0707940945588476 -0.04003462482919308 3.0557028907761348
1574702380244661751,0.06957469838216836 -0.03754165295387167 3.0604002929676932
1574702380315288619,0.06561211682472468 -0.03342297407792562 3.0646810439997654
1574702380396129004,0.06310866292651375 -0.02967180728528884 3.068602828967982
1574702380476986919,0.05765760308839721 -0.029247882871619866 3.0718412269781643
1574702380557793548,0.05426140715517683 -0.0305597508773452 3.0732869583534
1574702380638548340,0.05240625214194011 -0.02983233383779001 3.0743258686646917
1574702380719305427,0.05124729253829173 -0.028726544057620266 3.0746513265946955
1574702380800098812,0.05008585333571723 -0.028107619553143535 3.0740426967734193
1574702380880713769,0.0483627953280755 -0.028135199288319142 3.07199448331883
1574702380961529998,0.050905326829520973 -0.027966184558011708 3.0684510354072834
1574702381042231380,0.05267560663795108 -0.026622661503249732 3.0649615808842428
1574702381123132543,0.0544619035242364 -0.024256492337254645 3.0616261174793546
1574702381193765509,0.05381645061672804 -0.022610179988035717 3.0578163482641108
1574702381284752259,0.0497287153572293 -0.023044515265921342 3.053682987524063
1574702381355437993,0.04625068391539884 -0.0233782121822746 3.0507086105785763
1574702381436361980,0.04331418587634278 -0.02318895554166271 3.0482855089466745
1574702381517047973,0.04168479490743103 -0.023305811124753294 3.04676429981054
1574702381597908917,0.03872173026707224 -0.02410541879647375 3.0455900500443844
1574702381678619027,0.03557308949135449 -0.024412191454725906 3.044519144241937
1574702381759466669,0.03449111973773214 -0.025150204488383236 3.0439400151571574
1574702381840209271,0.03468371996493608 -0.025883228277661062 3.0439496722928023
1574702381921005396,0.035698221011258066 -0.02625096717637498 3.044544579710458
1574702382001703612,0.035360970806118004 -0.02594503956605057 3.045418010391748
1574702382082550569,0.03370314774236706 -0.02499107402203822 3.046697171641398
1574702382153307951,0.03302513786814785 -0.024285539171563342 3.048210161664866
1574702382234113029,0.03203572106107171 -0.025152454260341274 3.0499922648125954
1574702382314938144,0.03195737235366685 -0.024691447977078756 3.051677908500352
1574702382395805812,0.032066393060246515 -0.024694207814376215 3.0534805253671773
1574702382476570276,0.03165794609832986 -0.025543709760143744 3.0551111399432034
1574702382557417970,0.0303132446321218 -0.02709261738681859 3.0557641063509355
1574702382638208243,0.027818106900153954 -0.02788811200187054 3.055683035391779
1574702382719065757,0.025211732535721714 -0.02686356655397654 3.054776938933333
1574702382799908413,0.02529900666179063 -0.025967535112185428 3.05277279999912
1574702382880772204,0.026751329067324373 -0.026446328145349685 3.0500442124442575
1574702382961442389,0.028085850860522305 -0.027193605137373664 3.0467935393065333
1574702383042307021,0.028282044170971552 -0.026174248681879633 3.0435552128266057
1574702383112894208,0.028786503240489886 -0.023316804631616023 3.0410196121112048
1574702383193786190,0.02890452479962242 -0.017795982935940577 3.0393654246388295
1574702383274466634,0.029919711290932717 -0.015017304195245553 3.0387055627160624
1574702383355381662,0.03322014474284361 -0.013796378787202052 3.0393063017669144
1574702383436119338,0.03345000157453898 -0.015192821988111515 3.04044019074682
1574702383516958470,0.03364367017360661 -0.015794390359902603 3.0418407006718304
1574702383597648195,0.031900140172038405 -0.015547355458750835 3.0435279568458555
1574702383678447685,0.02819456710116095 -0.014251678114752867 3.0457718595336463
1574702383759218213,0.025891667270314764 -0.015679770124966633 3.0490185143981883
1574702383840087335,0.02470327649909374 -0.02207769816964134 3.0536444815498025
1574702383920854546,0.019555350998303963 -0.027114759232519412 3.0576246710691977
1574702384001714549,0.020227890940248357 -0.026046817801211947 3.0614299030146497
1574702384082510057,0.023062361647962194 -0.025888658809935787 3.0645319293853275
1574702384153120777,0.02743821816440554 -0.025777418801542364 3.0660007269335527
1574702384234001529,0.03608159645809491 -0.028594351465843448 3.0646959705449186
1574702384324855296,0.036164611366291954 -0.031090656610583373 3.0626354139014706
1574702384395454956,0.034384091251105135 -0.027946459877844086 3.0608727118896883
1574702384476233118,0.032647471949146405 -0.01995894855232826 3.059282146663203
1574702384556924982,0.04330122442374059 -0.01490467529013018 3.058085669913391
1574702384637828003,0.05602088263963581 -0.0206117073469395 3.058470121972916
1574702384718577814,0.05574382767445677 -0.03210942155323856 3.0599891476991545
1574702384799432045,0.05940828659370989 -0.038057927149304345 3.062097409860742
1574702384880188022,0.0656280464951189 -0.035524657943215264 3.063740490457497
1574702384961048265,0.05695893427094158 -0.032930998726470796 3.0674616177051006
1574702385041780787,0.05062280411601675 -0.030594018650019414 3.072938899343938
1574702385122598615,0.03484204843587985 -0.03298650881256203 3.0821192702874716
1574702385193251144,0.023200912835372324 -0.03424858631035201 3.0887754775378355
