%time,field.data
1574700760930548151,601
1574700761011379496,596
1574700761092347180,588
1574700761173284103,573
1574700761244082321,563
1574700761324877085,551
1574700761405735362,538
1574700761486556491,526
1574700761567476706,516
1574700761648329434,514
1574700761729198350,504
1574700761809823727,508
1574700761890841303,529
1574700761971705522,491
1574700762052514099,546
1574700762133350037,566
1574700762214289893,586
1574700762295198560,577
1574700762365945028,568
1574700762446716188,562
1574700762527550150,586
1574700762618526598,591
1574700762689297108,607
1574700762780171840,622
1574700762851000264,620
1574700762931834239,635
1574700763012687196,645
1574700763093626219,614
1574700763174459706,602
1574700763255208174,557
1574700763326007557,560
1574700763406684109,581
1574700763487524238,588
1574700763578516045,592
1574700763649196188,589
1574700763730048584,606
1574700763810790427,584
1574700763891576520,582
1574700763972415655,575
1574700764053304144,579
1574700764134189984,559
1574700764204989124,565
1574700764285739726,564
1574700764376701251,573
1574700764447455170,579
1574700764538488538,585
1574700764609296742,584
1574700764690206660,591
1574700764771090488,585
1574700764851881811,595
1574700764932726320,595
1574700765013581513,595
1574700765094446164,595
1574700765175385608,589
1574700765256241411,586
1574700765327034843,588
1574700765407742760,592
1574700765488642048,597
1574700765569479327,601
1574700765650277384,605
1574700765731142774,604
1574700765811892634,608
1574700765892763362,598
1574700765973552535,601
1574700766054554433,605
1574700766135471819,594
1574700766216303500,592
1574700766297194053,582
1574700766367805010,575
1574700766448658766,587
1574700766529569417,582
1574700766610370841,582
1574700766691242700,581
1574700766772092540,589
1574700766852910438,583
1574700766933711442,577
1574700767014539411,573
1574700767085143909,573
1574700767165934893,563
1574700767246890915,560
1574700767327728505,548
1574700767408613966,542
1574700767489347659,539
1574700767570167133,534
1574700767651055607,524
1574700767731908714,537
1574700767812753322,541
1574700767893528794,539
1574700767974543199,539
1574700768055304307,547
1574700768136015288,559
1574700768206794106,562
1574700768287542815,571
1574700768368289663,577
1574700768449039353,578
1574700768529817230,580
1574700768610794604,565
1574700768692074697,555
1574700768772923400,559
1574700768853709803,561
1574700768924387455,536
1574700769005193630,529
1574700769085987283,512
1574700769166868977,502
1574700769247628502,497
1574700769328512914,489
1574700769409362550,483
1574700769490263360,470
1574700769571141006,475
1574700769641874892,476
1574700769722980389,494
1574700769803735050,497
1574700769884575288,505
1574700769965428002,506
1574700770046383860,522
1574700770127241906,535
1574700770208005991,541
1574700770288811050,555
1574700770369629535,556
1574700770450430905,544
1574700770531182787,544
1574700770612091812,548
1574700770692973494,549
1574700770773657892,550
1574700770854421557,557
1574700770935305472,547
1574700771016012162,537
1574700771086555599,547
1574700771167204589,534
1574700771247685854,527
1574700771328559855,531
1574700771409402457,539
1574700771490277794,542
1574700771571227942,539
1574700771652116502,536
1574700771733026211,537
1574700771803783737,523
1574700771894727861,525
1574700771965442792,521
1574700772046199750,517
1574700772127069732,506
1574700772207880498,501
1574700772288703631,499
1574700772369581542,489
1574700772450463105,485
1574700772531338519,483
1574700772602674460,485
1574700772683548469,480
1574700772764271703,482
1574700772845054654,487
1574700772925963598,498
1574700773006822608,491
1574700773087634429,505
1574700773168468591,487
1574700773249363914,471
1574700773330235552,477
1574700773401028539,462
1574700773481889337,449
1574700773562578946,464
1574700773643378281,489
1574700773724159384,513
1574700773804917190,530
1574700773885908080,554
1574700773966733992,552
1574700774047608813,554
1574700774128400468,554
1574700774209258108,547
1574700774289800257,539
1574700774370628323,519
1574700774451492019,526
1574700774532337644,529
1574700774603139638,541
1574700774683925202,554
1574700774764759918,558
1574700774845439257,562
1574700774926267886,558
1574700775007133438,550
1574700775087724131,543
1574700775168570271,522
1574700775249343164,488
1574700775320008566,473
1574700775410671678,462
1574700775481274057,450
1574700775561882728,455
1574700775642511755,433
1574700775723155536,438
1574700775803703280,415
1574700775884489595,403
1574700775965284954,392
1574700776046010981,398
1574700776126833693,391
1574700776207579812,394
1574700776278268337,402
1574700776359466575,393
1574700776440309273,387
1574700776521188687,392
1574700776601998038,399
1574700776682883358,398
1574700776763776259,398
1574700776844659096,393
1574700776925597343,403
1574700777006415411,398
1574700777077194332,392
1574700777157964996,391
1574700777238812735,391
1574700777319724752,405
1574700777400560264,399
1574700777481227460,397
1574700777561982621,408
1574700777642757314,401
1574700777723566088,393
1574700777804347141,392
1574700777885120467,363
1574700777955830223,337
1574700778036706380,310
1574700778117570303,298
1574700778198447686,309
1574700778279325536,315
1574700778360314072,311
1574700778441057866,299
1574700778521896713,275
1574700778602804244,265
1574700778683675958,276
1574700778754505610,267
1574700778835238489,248
1574700778916052897,236
1574700778996939629,236
1574700779077786513,252
1574700779158664090,255
1574700779239481308,271
1574700779319969161,266
1574700779400820427,277
1574700779481615960,285
1574700779562524098,285
