%time,field.data
1574702906884334457,231
1574702906911189612,227
1574702906931429846,230
1574702906951664822,226
1574702906971838247,231
1574702906992055672,235
1574702907012172730,233
1574702907032424553,237
1574702907052684016,240
1574702907072853124,250
1574702907093034542,258
1574702907113222837,265
1574702907123321435,268
1574702907153662603,282
1574702907163753386,282
1574702907214241443,291
1574702907264774445,285
1574702907264774445,293
1574702907315335766,296
1574702907315335766,304
1574702907355716243,302
1574702907355716243,301
1574702907406157285,304
1574702907406157285,302
1574702907446488090,306
1574702907446488090,303
1574702907466670699,302
1574702907466670699,304
1574702907476732739,304
1574702907476732739,302
1574702907486825738,305
1574702907507025418,299
1574702907527292429,299
1574702907567717718,302
1574702907618141459,298
1574702907618141459,296
1574702907658527742,297
1574702907658527742,294
1574702907658527742,295
1574702907698912669,295
1574702907708999634,293
1574702907708999634,291
1574702907729138354,290
1574702907749248150,293
1574702907769394618,287
1574702907789565659,286
1574702907809750406,285
1574702907829984325,287
1574702907850166603,288
1574702907870343948,284
1574702907890560306,283
1574702907910709651,282
1574702907930950414,277
1574702907951117270,280
1574702907971323569,279
1574702907991502090,277
1574702908011720363,275
1574702908031903471,273
1574702908052022358,272
1574702908072172042,269
1574702908092390280,271
1574702908112540999,270
1574702908132720339,270
1574702908173141328,270
1574702908213547325,266
1574702908213547325,270
1574702908264062574,269
1574702908264062574,268
1574702908304445522,268
1574702908304445522,270
1574702908344738491,268
1574702908354827592,268
1574702908354827592,268
1574702908354827592,265
1574702908364982899,270
1574702908385125447,274
1574702908405307464,273
1574702908425496727,277
1574702908445648070,276
1574702908465893361,266
1574702908486034787,266
1574702908536512379,262
1574702908536512379,266
1574702908577009905,266
1574702908607335910,276
1574702908617446338,277
1574702908647753720,280
1574702908647753720,282
1574702908688030664,289
1574702908688030664,282
1574702908728344581,284
1574702908728344581,283
1574702908728344581,284
1574702908748575488,282
1574702908768760086,281
1574702908788911234,286
1574702908809084943,280
1574702908829278522,279
1574702908849573103,273
1574702908869749069,268
1574702908889942132,268
1574702908930254583,264
1574702908930254583,268
1574702908980779531,262
1574702908980779531,262
1574702909011005695,261
1574702909011005695,261
1574702909051452692,253
1574702909051452692,255
1574702909092000658,252
1574702909102090686,257
1574702909142390581,257
1574702909152400837,255
1574702909152400837,258
1574702909182601649,257
1574702909192679910,258
1574702909223057568,261
1574702909263448266,261
1574702909314019523,259
1574702909324093671,267
1574702909324093671,258
1574702909364458327,264
1574702909364458327,266
1574702909384632820,270
1574702909394794116,271
1574702909425117217,278
1574702909425117217,272
1574702909465549930,276
1574702909475609063,272
1574702909475609063,272
1574702909515973273,279
1574702909515973273,265
1574702909556231250,280
1574702909556231250,289
1574702909596734324,278
1574702909596734324,291
1574702909647267409,282
1574702909647267409,281
1574702909647267409,282
1574702909667440084,279
1574702909687674152,284
1574702909707853164,281
1574702909728029794,280
1574702909748153484,274
1574702909768360766,277
1574702909788587164,271
1574702909808823933,268
1574702909828978961,269
1574702909849155879,267
1574702909869349142,276
1574702909889526689,269
1574702909909770050,273
1574702909929974076,273
1574702909970247663,274
1574702910010614318,273
1574702910020717131,277
1574702910061111669,273
1574702910071177140,277
1574702910111547543,279
1574702910111547543,278
1574702910151844758,275
1574702910151844758,271
1574702910151844758,272
1574702910192254617,275
1574702910192254617,269
1574702910192254617,281
1574702910232607588,284
1574702910252790708,284
1574702910262913329,287
1574702910303266265,283
1574702910313323393,286
1574702910343647168,285
1574702910363794618,280
1574702910373806301,280
1574702910394040693,279
1574702910394040693,281
1574702910434293578,275
1574702910444349482,274
1574702910444349482,276
1574702910474704055,285
1574702910484816763,291
1574702910504996629,288
1574702910525173565,286
1574702910545384606,296
1574702910565651615,290
1574702910585834753,288
1574702910606017635,290
1574702910626200544,289
1574702910646408479,294
1574702910666618113,287
1574702910686768014,283
1574702910706881678,288
1574702910727028538,286
1574702910747255202,278
1574702910767430482,278
1574702910817907478,279
1574702910858209507,270
1574702910868486331,278
1574702910908817508,279
1574702910908817508,273
1574702910949188093,275
1574702910949188093,272
1574702910949188093,274
1574702910959304502,271
1574702910969364552,267
1574702910989601209,276
1574702911009795738,272
1574702911029956000,272
1574702911070371274,270
1574702911070371274,272
1574702911110739216,271
1574702911120849521,271
1574702911161265515,268
1574702911161265515,273
1574702911191462965,273
1574702911231892947,275
1574702911241991562,272
1574702911272166665,272
1574702911312587726,273
1574702911312587726,274
1574702911312587726,271
1574702911312587726,273
1574702911332796975,278
1574702911352974788,278
1574702911393332124,274
1574702911393332124,280
1574702911433663721,283
1574702911464033999,276
1574702911474124204,282
1574702911504444120,276
1574702911514531902,282
1574702911544836525,285
1574702911554928300,278
1574702911585129384,287
1574702911605316480,289
1574702911625554557,288
1574702911635623993,285
1574702911635623993,289
1574702911645794584,293
1574702911666031713,286
1574702911696210710,285
1574702911706305938,294
1574702911726518658,293
1574702911746712035,294
1574702911766939763,295
1574702911787162960,304
1574702911807317567,304
1574702911847718111,299
1574702911857807537,305
1574702911898179513,308
1574702911928463256,306
1574702911928463256,304
1574702911968858248,300
1574702911979007605,308
1574702911979007605,301
1574702911989095541,306
1574702912009342102,307
1574702912029574096,309
1574702912049756068,304
1574702912069939967,306
1574702912090192141,303
1574702912110432108,308
1574702912130677140,297
1574702912150855635,304
1574702912171073551,301
1574702912191256484,303
1574702912211464554,302
1574702912231629778,306
1574702912251772979,306
1574702912292579965,304
1574702912302693541,307
1574702912342984576,309
1574702912363218257,303
1574702912373274925,311
1574702912403744048,309
1574702912423962813,309
1574702912454199287,311
1574702912464283441,311
1574702912494669720,308
1574702912514895205,308
1574702912514895205,310
1574702912545169146,313
1574702912545169146,311
1574702912555230505,311
1574702912585494681,309
1574702912595583472,312
1574702912625915198,310
1574702912636002626,314
1574702912666302360,308
1574702912676389576,314
1574702912706655773,311
1574702912706655773,316
1574702912747065135,321
1574702912787389307,314
1574702912787389307,310
1574702912829781626,310
1574702912870127770,310
1574702912870127770,309
1574702912870127770,310
1574702912880185930,311
1574702912890274246,312
1574702912910419077,309
1574702912930604243,313
1574702912950746396,309
1574702912970887582,309
1574702913011209852,311
1574702913061620855,306
1574702913061620855,306
