%time,field.data
1574701264441890079,695
1574701264522731015,696
1574701264603573207,694
1574701264674235591,701
1574701264755215438,696
1574701264836658012,695
1574701264917556386,690
1574701264998420884,688
1574701265079109095,679
1574701265159991100,680
1574701265240746438,678
1574701265321592217,684
1574701265392368382,684
1574701265483348105,690
1574701265564206597,675
1574701265634960398,676
1574701265715917237,669
1574701265806780589,674
1574701265877677265,664
1574701265958587322,674
1574701266039446868,684
1574701266120098637,684
1574701266200836443,676
1574701266281689624,673
1574701266352666257,668
1574701266443419872,666
1574701266514123403,676
1574701266605156819,682
1574701266675923068,678
1574701266756700591,685
1574701266837373127,679
1574701266918115265,676
1574701266999032327,675
1574701267079965995,673
1574701267160865864,672
1574701267241690637,679
1574701267322895903,670
1574701267393659295,666
1574701267474742999,668
1574701267555624819,675
1574701267636424789,669
1574701267717421758,670
1574701267798335187,672
1574701267879295054,665
1574701267960161334,663
1574701268040962618,655
1574701268111739005,637
1574701268192605226,633
1574701268273450216,641
1574701268354363442,641
1574701268435162565,640
1574701268516041223,646
1574701268597037640,648
1574701268677954548,651
1574701268758847999,650
1574701268839650972,647
1574701268920409283,662
1574701269001286914,676
1574701269072017131,680
1574701269152924348,686
1574701269234042634,685
1574701269315025227,685
1574701269395724855,682
1574701269476601606,692
1574701269557454083,693
1574701269638350073,698
1574701269719162186,691
1574701269800042231,671
1574701269880861223,662
1574701269961729970,655
1574701270032457060,654
1574701270123370499,652
1574701270193938065,636
1574701270275343723,627
1574701270356219641,631
1574701270437114201,615
1574701270517960721,599
1574701270598815492,591
1574701270669518770,585
1574701270750315382,589
1574701270831161605,594
1574701270912065786,592
1574701270992939803,555
1574701271073761390,510
1574701271154635725,512
1574701271235349497,521
1574701271306132556,584
1574701271386938159,615
1574701271467771280,608
1574701271548765143,618
1574701271639857272,650
1574701271720599485,666
1574701271801419575,665
1574701271872199782,675
1574701271953034109,672
1574701272034043001,665
1574701272114888756,680
1574701272185638759,680
1574701272277563646,681
1574701272358473954,678
1574701272439268774,684
1574701272520136738,687
1574701272600936506,678
1574701272681812579,686
1574701272752649267,693
1574701272833508700,691
1574701272914278983,670
1574701272995103885,668
1574701273075942903,672
1574701273156783157,701
1574701273237693406,690
1574701273318454483,692
1574701273399231524,694
1574701273480136358,691
1574701273560957031,680
1574701273631682606,683
1574701273722471267,681
1574701273793156053,680
1574701273874256577,675
1574701273965080826,678
1574701274035861792,674
1574701274116678717,675
1574701274197495966,673
1574701274278380270,672
1574701274359208378,673
1574701274440003787,667
1574701274510772991,665
1574701274601752461,663
1574701274672446762,658
1574701274753082138,661
1574701274833723291,658
1574701274914604514,657
1574701274995345184,660
1574701275076180120,658
1574701275157117020,661
1574701275237865855,662
1574701275318774060,655
1574701275399639204,662
1574701275480510178,662
1574701275561184739,666
1574701275631909230,660
1574701275712778001,656
1574701275803620192,658
1574701275874374640,653
1574701275955142812,653
1574701276036903352,655
1574701276117711900,662
1574701276198781024,666
1574701276279555550,662
1574701276360424957,670
1574701276431208262,656
1574701276512039454,659
1574701276592840455,650
1574701276673678760,621
1574701276754543537,605
1574701276835393469,616
1574701276916150706,612
1574701276997010063,598
1574701277077825224,615
1574701277158742678,623
1574701277239582018,635
1574701277320384937,640
1574701277401121603,632
1574701277471892734,615
1574701277552674780,623
1574701277633422159,615
1574701277714108378,631
1574701277794886877,632
1574701277875670074,631
1574701277956368089,624
1574701278037091434,615
1574701278117954964,610
1574701278198811300,623
1574701278279660114,625
1574701278360470223,621
1574701278431274745,623
1574701278512188243,624
1574701278593040283,620
1574701278673820479,623
1574701278754684066,617
1574701278835431510,614
1574701278916301834,608
1574701278997079798,606
1574701279077931098,606
1574701279148688363,603
1574701279229900206,603
1574701279310652023,599
1574701279391459898,610
1574701279472263919,606
1574701279552982504,609
1574701279633891076,603
1574701279714794890,608
1574701279795660848,601
1574701279876506046,606
1574701279957301774,607
1574701280028278851,608
1574701280109634351,604
1574701280190463892,613
1574701280271214011,603
1574701280352123804,607
1574701280432954274,612
1574701280513795486,622
1574701280594724138,621
1574701280675483101,622
1574701280756319026,619
1574701280837050003,620
1574701280917787977,619
1574701280998643598,617
1574701281069339963,614
1574701281150215229,617
1574701281230947255,615
1574701281321977385,618
1574701281392677225,612
1574701281473502314,608
1574701281554332781,602
1574701281635174247,612
1574701281716089120,607
1574701281796872116,608
1574701281867584312,604
1574701281958519047,605
1574701282029218884,596
1574701282110108879,602
1574701282190940728,604
1574701282271830973,602
1574701282352659090,599
1574701282433377776,595
1574701282514265095,589
1574701282595142272,590
1574701282676089923,594
1574701282756773655,589
1574701282837550844,588
1574701282918372464,594
1574701282989131173,594
1574701283069903577,602
1574701283150695476,593
1574701283231501673,590
1574701283312206897,587
1574701283392986616,579
1574701283473802159,569
1574701283554682445,567
1574701283635504265,562
1574701283716330474,562
1574701283797092659,559
1574701283867835562,563
1574701283948661427,566
1574701284029469007,577
1574701284110218447,586
1574701284191118783,595
1574701284271878208,598
1574701284352789631,601
1574701284433430927,599
1574701284514265828,602
1574701284595141144,608
1574701284675948108,618
1574701284756697912,616
1574701284837397584,617
1574701284918226932,628
1574701284999039969,628
1574701285079960688,629
1574701285150769213,629
1574701285231611618,631
1574701285312389666,628
1574701285393100561,630
1574701285473879105,622
1574701285554662492,620
1574701285635480672,631
1574701285716350869,629
1574701285797117254,633
1574701285877963950,625
1574701285958927105,631
1574701286039823030,634
1574701286110644061,635
1574701286191401509,625
1574701286282377488,631
1574701286353019779,624
1574701286433865269,626
1574701286514753761,631
1574701286595486237,622
1574701286676325302,619
1574701286757139131,619
1574701286837905754,631
1574701286908703691,635
1574701286989503560,640
1574701287070305938,654
1574701287150996948,655
1574701287241914849,653
1574701287312520030,645
1574701287393294032,644
1574701287474003504,643
1574701287554824651,647
1574701287635613425,643
1574701287716559444,644
1574701287797488824,625
1574701287868340970,624
1574701287949108972,619
1574701288029919577,612
1574701288110713773,597
1574701288191431899,590
1574701288272376614,568
1574701288353430001,567
1574701288434250353,543
1574701288515080698,555
1574701288585821937,534
1574701288666650089,536
1574701288747410976,527
1574701288828323002,524
