%time,field.data
1574702319768075487,687
1574702319848867584,681
1574702319930067498,682
1574702320010835919,688
1574702320091602616,689
1574702320172397505,687
1574702320253272102,681
1574702320324156003,676
1574702320405017580,668
1574702320485804489,665
1574702320566678085,663
1574702320647524709,662
1574702320728277117,664
1574702320809141814,666
1574702320890047053,668
1574702320970874394,675
1574702321051695313,680
1574702321132564909,680
1574702321203966033,680
1574702321285003475,682
1574702321365882245,677
1574702321446769020,680
1574702321527601735,683
1574702321608493874,678
1574702321689166237,677
1574702321769981190,675
1574702321850836744,670
1574702321931721830,677
1574702322012418127,670
1574702322093300752,673
1574702322164013043,670
1574702322245091339,676
1574702322325810991,679
1574702322407583776,676
1574702322488373192,671
1574702322569180951,656
1574702322650071300,647
1574702322730851742,652
1574702322811719966,641
1574702322892561768,651
1574702322973351865,642
1574702323044157686,649
1574702323124899640,639
1574702323205644138,646
1574702323286559227,640
1574702323367407741,645
1574702323448237675,632
1574702323529085116,641
1574702323610017657,649
1574702323690783456,660
1574702323771773922,665
1574702323852870932,674
1574702323923664824,666
1574702324004561087,660
1574702324085324736,670
1574702324166425988,663
1574702324247174893,653
1574702324328060588,654
1574702324408867429,643
1574702324489776155,647
1574702324570560352,644
1574702324641526573,642
1574702324722340918,641
1574702324803210361,646
1574702324883970062,656
1574702324965046737,660
1574702325045881861,653
1574702325126728498,655
1574702325207579539,649
1574702325288477138,646
1574702325369307429,645
1574702325450286261,647
1574702325531070059,647
1574702325611874779,646
1574702325692675358,642
1574702325773502450,639
1574702325844224187,631
1574702325925046250,625
1574702326005823729,627
1574702326086589653,633
1574702326167357834,624
1574702326248218261,624
1574702326329076351,626
1574702326409950543,630
1574702326490708365,631
1574702326571533602,629
1574702326652386648,641
1574702326723145639,637
1574702326804089540,630
1574702326894818041,637
1574702326965496697,628
1574702327046314942,632
1574702327127153214,625
1574702327208064561,636
1574702327288822807,630
1574702327369662348,633
1574702327450573662,631
1574702327531585205,632
1574702327602381691,631
1574702327683155018,633
1574702327764016231,643
1574702327845499900,636
1574702327926402731,631
1574702328007192106,638
1574702328088089829,633
1574702328168886207,628
1574702328249740941,629
1574702328330492355,624
1574702328401246513,624
1574702328482064542,626
1574702328562996629,616
1574702328643867320,624
1574702328724705725,622
1574702328805524175,626
1574702328886360770,631
1574702328967248978,630
1574702329048188479,628
1574702329129049910,629
1574702329209834555,624
1574702329290726599,627
1574702329361479985,625
1574702329452441450,627
1574702329523068856,628
1574702329603861138,625
1574702329684638502,622
1574702329765848189,627
1574702329846674146,628
1574702329927551500,631
1574702330008330434,629
1574702330089134042,633
1574702330159877003,635
1574702330250733578,635
1574702330321416139,628
1574702330402262087,626
1574702330483041057,625
1574702330564053011,633
1574702330644827189,625
1574702330725715593,629
1574702330806523590,629
1574702330887349757,636
1574702330968211622,634
1574702331049135296,636
1574702331119845946,629
1574702331200671497,638
1574702331281565170,629
1574702331362324617,633
1574702331443130859,631
1574702331523895151,635
1574702331604753225,644
1574702331685559662,639
1574702331766389064,635
1574702331847492043,647
1574702331928350643,642
1574702332009186098,641
1574702332089956579,640
1574702332170802884,645
1574702332241561660,645
1574702332322378945,647
1574702332403166887,644
1574702332484033129,645
1574702332565007527,641
1574702332645793558,647
1574702332726573103,639
1574702332807393365,639
1574702332878141590,636
1574702332968940571,642
1574702333039721759,637
1574702333120548858,641
1574702333201361537,640
1574702333282174325,642
1574702333362825763,635
1574702333443651954,631
1574702333524421335,626
1574702333605358347,624
1574702333686224898,631
1574702333767011033,630
1574702333847819224,621
1574702333928677120,630
1574702334009383735,619
1574702334080163192,621
1574702334160820790,618
1574702334241657208,631
1574702334322490628,629
1574702334403331581,629
1574702334484207114,628
1574702334565093785,628
1574702334645917401,621
1574702334726746329,625
1574702334807607177,624
1574702334878319978,628
1574702334959213334,623
1574702335040069081,624
1574702335120869085,620
1574702335201781424,621
1574702335282506926,617
1574702335363285818,618
1574702335444163684,610
1574702335524969537,608
1574702335605699809,604
1574702335686552130,609
1574702335767356221,602
1574702335848203721,598
1574702335929001014,598
1574702335999777191,598
1574702336080672363,589
1574702336161362277,592
1574702336242147864,588
1574702336322935844,592
1574702336403761614,593
1574702336484668775,597
1574702336565428827,588
1574702336646279295,594
1574702336727027600,590
1574702336807952455,582
1574702336878607427,571
1574702336959491582,567
1574702337040342219,554
1574702337121077422,555
1574702337201972080,550
1574702337282719232,553
1574702337363613509,548
1574702337444682493,551
1574702337525503229,548
1574702337606295634,551
1574702337687055838,552
1574702337757796416,550
1574702337838610670,553
1574702337919481282,549
1574702338000333985,552
1574702338081087297,547
1574702338161930772,551
1574702338242726105,560
1574702338323543189,562
1574702338404281384,563
1574702338484925772,565
1574702338565743990,574
1574702338646530814,575
1574702338727255990,587
1574702338808107236,583
1574702338878726808,591
1574702338959485043,585
1574702339040326851,600
1574702339121035201,599
1574702339201945269,591
1574702339282815890,605
1574702339363738230,612
1574702339444723250,609
1574702339525543905,615
1574702339606462855,611
1574702339687269537,603
1574702339768058431,605
1574702339848889685,615
1574702339919648724,609
1574702340000502712,613
1574702340081209095,610
1574702340162093854,611
1574702340242963436,610
1574702340323796191,606
1574702340404688928,607
1574702340485592821,611
1574702340566480101,613
1574702340647163884,610
1574702340717830213,617
1574702340808735771,619
1574702340879505106,620
1574702340970506353,631
1574702341041148183,621
1574702341121947606,631
1574702341202825540,624
1574702341283725370,626
1574702341364544727,626
1574702341445223440,631
1574702341526110785,634
1574702341606898628,641
1574702341687694794,646
1574702341768596610,643
1574702341849388992,639
1574702341930200954,639
1574702342000899248,638
1574702342081712679,637
1574702342162514367,638
1574702342243315805,634
1574702342324187829,635
1574702342404937481,637
1574702342485837089,639
1574702342566558882,640
1574702342647489929,638
1574702342718351992,641
1574702342799203230,633
1574702342880178524,634
1574702342960863452,635
1574702343041662741,637
1574702343122539871,628
1574702343203360848,634
1574702343284132122,624
1574702343364807872,626
1574702343445807748,624
1574702343526675376,634
1574702343607568026,632
1574702343688362835,627
1574702343769103381,632
1574702343839847326,633
1574702343920622844,634
1574702344001409645,634
1574702344082200571,638
1574702344163556093,636
1574702344244319199,642
1574702344325212159,641
1574702344405997543,644
1574702344486845077,645
1574702344567616066,650
1574702344648445051,654
1574702344729285877,655
1574702344810153346,651
1574702344880736644,647
1574702344961579189,651
1574702345042341539,642
1574702345123189910,650
1574702345203978607,641
1574702345284768911,632
1574702345365582139,629
1574702345446451795,634
1574702345527208829,621
1574702345608192869,624
1574702345678854151,616
1574702345759609759,622
1574702345840476637,626
1574702345921105127,614
1574702346001837850,616
